number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
3087,2021-04-09T15:23:54Z,2021-04-12T18:07:34Z,2021-04-12T18:07:34Z,1,2,2,We use sysbox in Coder to do the same behavior and find it works for many development cases,2,0
3093,2021-04-10T18:16:17Z,,2021-04-28T16:03:52Z,17,590,8,"Adds OIDC support without needing sidecars/proxies.
Resolves: #2636",6,10
3104,2021-04-12T11:02:44Z,2021-04-12T23:24:26Z,2021-04-12T23:24:26Z,2,4,4,"Bumps eslint from 7.23.0 to 7.24.0.

Release notes
Sourced from eslint's releases.

v7.24.0

0c346c8 Chore: ignore pnpm-lock.yaml (#14303) (Nitin Kumar)
f06ecdf Update: Add disallowTemplateShorthand option in no-implicit-coercion (#13579) (Remco Haszing)
71a80e3 Docs: fix broken links in Node.js API docs toc (#14296) (u-sho (Shouhei Uechi))
bd46dc4 Docs: Fix incorrect reference to ""braces"" in arrow-parens (#14300) (emclain)
0d6235e Docs: update header in max-lines (#14273) (Shinigami)
70c9216 Docs: Update issue triage to include blocked column (#14275) (Nicholas C. Zakas)
abca186 Docs: Fix typo in suggestions section (#14293) (Kevin Partington)
c4d8b0d Fix: no-unused-vars ignoreRestSiblings check assignments (fixes #14163) (#14264) (YeonJuan)
b51d077 Update: add ignoreNonDeclaration to no-multi-assign rule (fixes #12545) (#14185) (t-mangoe)
c981fb1 Chore: Upgrade mocha to 8.3.2 (#14278) (Stephen Wade)
147fc04 Docs: Fix repro:needed label in bug report template (#14285) (Milos Djermanovic)
e1cfde9 Docs: Update bug report template (#14276) (Nicholas C. Zakas)
c85c2f1 Docs: Add fatal to Node.js API LintMessage type (#14251) (Brandon Mills)




Changelog
Sourced from eslint's changelog.

v7.24.0 - April 9, 2021

0c346c8 Chore: ignore pnpm-lock.yaml (#14303) (Nitin Kumar)
f06ecdf Update: Add disallowTemplateShorthand option in no-implicit-coercion (#13579) (Remco Haszing)
71a80e3 Docs: fix broken links in Node.js API docs toc (#14296) (u-sho (Shouhei Uechi))
bd46dc4 Docs: Fix incorrect reference to ""braces"" in arrow-parens (#14300) (emclain)
0d6235e Docs: update header in max-lines (#14273) (Shinigami)
70c9216 Docs: Update issue triage to include blocked column (#14275) (Nicholas C. Zakas)
abca186 Docs: Fix typo in suggestions section (#14293) (Kevin Partington)
c4d8b0d Fix: no-unused-vars ignoreRestSiblings check assignments (fixes #14163) (#14264) (YeonJuan)
b51d077 Update: add ignoreNonDeclaration to no-multi-assign rule (fixes #12545) (#14185) (t-mangoe)
c981fb1 Chore: Upgrade mocha to 8.3.2 (#14278) (Stephen Wade)
147fc04 Docs: Fix repro:needed label in bug report template (#14285) (Milos Djermanovic)
e1cfde9 Docs: Update bug report template (#14276) (Nicholas C. Zakas)
c85c2f1 Docs: Add fatal to Node.js API LintMessage type (#14251) (Brandon Mills)




Commits

555cbf3 7.24.0
10b31ff Build: changelog update for 7.24.0
0c346c8 Chore: ignore pnpm-lock.yaml (#14303)
f06ecdf Update: Add disallowTemplateShorthand option in no-implicit-coercion (#13579)
71a80e3 Docs: fix broken links in Node.js API docs toc (#14296)
bd46dc4 Docs: Fix incorrect reference to ""braces"" in arrow-parens (#14300)
0d6235e Docs: update header in max-lines (#14273)
70c9216 Docs: Update issue triage to include blocked column (#14275)
abca186 Docs: Fix typo in suggestions section (#14293)
c4d8b0d Fix: no-unused-vars ignoreRestSiblings check assignments (fixes #14163) (#14264)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,4
3125,2021-04-13T11:02:55Z,2021-04-13T17:23:58Z,2021-04-13T17:23:58Z,1,46,12,"Bumps @typescript-eslint/eslint-plugin from 4.21.0 to 4.22.0.

Release notes
Sourced from @​typescript-eslint/eslint-plugin's releases.

v4.22.0
4.22.0 (2021-04-12)
Bug Fixes

eslint-plugin: [no-unsafe-argument] handle tuple types on rest arguments (#3269) (6f8cfe6)

Features

eslint-plugin: [prefer-regexp-exec] add autofix (#3207) (e2cbeef)




Changelog
Sourced from @​typescript-eslint/eslint-plugin's changelog.

4.22.0 (2021-04-12)
Bug Fixes

eslint-plugin: [no-unsafe-argument] handle tuple types on rest arguments (#3269) (6f8cfe6)

Features

eslint-plugin: [prefer-regexp-exec] add autofix (#3207) (e2cbeef)




Commits

45d2c3e chore: publish v4.22.0
e2cbeef feat(eslint-plugin): [prefer-regexp-exec] add autofix (#3207)
a5836be docs(eslint-plugin): switch check marks to :white_check_mark: for visibilit...
6f8cfe6 fix(eslint-plugin): [no-unsafe-argument] handle tuple types on rest arguments...
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3126,2021-04-13T11:03:24Z,2021-04-13T17:24:15Z,2021-04-13T17:24:15Z,1,40,6,"Bumps @typescript-eslint/parser from 4.21.0 to 4.22.0.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.22.0
4.22.0 (2021-04-12)
Bug Fixes

eslint-plugin: [no-unsafe-argument] handle tuple types on rest arguments (#3269) (6f8cfe6)

Features

eslint-plugin: [prefer-regexp-exec] add autofix (#3207) (e2cbeef)




Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.22.0 (2021-04-12)
Note: Version bump only for package @​typescript-eslint/parser



Commits

45d2c3e chore: publish v4.22.0
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3129,2021-04-14T10:54:13Z,2021-04-15T19:37:28Z,2021-04-15T19:37:29Z,2,16,1,Closes #3084.,3,1
3130,2021-04-14T11:02:55Z,2021-04-14T18:20:26Z,2021-04-14T18:20:26Z,1,3,37,"Bumps eslint-config-prettier from 8.1.0 to 8.2.0.

Changelog
Sourced from eslint-config-prettier's changelog.

Version 8.2.0 (2021-04-13)

Added: [flowtype/quotes]. Thanks to Martin Zlámal (@​mrtnzlml)!




Commits

56213e4 eslint-config-prettier v8.2.0
d977ace Update npm packages
6df206e Add new rule flowtype/quotes (#184)
87405b6 Clarify what to add to .eslintrc in readme (#183)
96efee3 Bump y18n from 3.2.1 to 3.2.2 (#182)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,0
3133,2021-04-14T19:08:50Z,2021-04-15T19:04:24Z,2021-04-15T19:04:25Z,13,1294,731,"This PR refactors our test runner from jest-playwright to playwright-test at the recommendation of the Playwright Team.
Other handy features:

use --repeat-each to repeat the test suite multiple times

Major changes:

only videos for failed tests are saved
playwright-test automatically retries failed tests (3 times locally, 2 times in CI)
now runs tests in all three browsers (before Chromium. now WebKit and Firefox)

It should allow for a more flexible configuration and help us identify flaky tests faster.
Screenshot

TODOs

 fix flaky tests
 fix failing tests
 fix logs to not say jest in globalSetup

Notes
logout is flaky/failing because of the login rate limiter (#2647) :( See video:

  
    
    

    fd4a541aca126b2ed2e80158917e3e65.mp4
    
  

  

  


Fixes #3115 #2998",2,0
3135,2021-04-15T11:03:32Z,2021-04-15T17:56:18Z,2021-04-15T17:56:18Z,1,3,3,"Bumps prettier-plugin-sh from 0.6.0 to 0.6.1.

Release notes
Sourced from prettier-plugin-sh's releases.

prettier-plugin-sh@0.6.1
0.6.1 (2021-04-15)
Note: Version bump only for package prettier-plugin-sh



Commits

0d2ed8f chore: release package(s)
39aaa89 chore: bump all (dev)Dependencies
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3136,2021-04-15T11:03:50Z,2021-04-15T18:47:17Z,2021-04-15T18:47:17Z,1,3,3,"Bumps js-yaml from 4.0.0 to 4.1.0.

Changelog
Sourced from js-yaml's changelog.

[4.1.0] - 2021-04-15
Added

Types are now exported as yaml.types.XXX.
Every type now has options property with original arguments kept as they were
(see yaml.types.int.options as an example).

Changed

Schema.extend() now keeps old type order in case of conflicts
(e.g. Schema.extend([ a, b, c ]).extend([ b, a, d ]) is now ordered as abcd instead of cbad).




Commits

2cef47b 4.1.0 released
810b149 dist rebuild
2b5620e Export built-in types, type override now preserves order
ab31bba doc: clarify lineWidth dump options (#612)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,0
3137,2021-04-15T11:03:57Z,2021-04-15T18:47:28Z,2021-04-15T18:47:28Z,1,3,3,"Bumps eslint-plugin-prettier from 3.3.1 to 3.4.0.

Changelog
Sourced from eslint-plugin-prettier's changelog.

v3.4.0 (2021-04-15)

feat: support processor virtual filename (#401) (ee0ccc6)
Simplify report logic (#380) (d993f24)
Update: README.md (#375) (3ea4242)




Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,0
3138,2021-04-15T11:04:12Z,2021-04-15T18:47:38Z,2021-04-15T18:47:38Z,1,3,3,"Bumps @types/node from 12.20.7 to 12.20.8.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",2,0
3141,2021-04-15T23:38:27Z,2021-04-19T20:29:12Z,2021-04-19T20:29:12Z,5,104,28,"This PR fixes the login rate limiter to not count successful logins. This is important because it was causing issues with the e2e tests hitting the rate limit even though the logins were successful.
Changes

adds unit test for RateLimiter
moves loginPage.test.ts into login.test.ts
adds e2e tests for missing password, wrong password (and rate limiter)
adds new method to RateLimiter.canTry() to check remaining tokens

Fixes #2647",4,0
3143,2021-04-16T11:02:18Z,2021-04-16T16:08:50Z,2021-04-16T16:08:50Z,1,3,3,"Bumps @types/node from 12.20.8 to 12.20.10.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3147,2021-04-16T15:42:41Z,2021-04-16T19:47:25Z,2021-04-16T19:47:25Z,4,18,101,"⚠️ This needs to be merged before we make a release!
ci/images/debian10 was removed in a previous PR, but we still used it in our publish flow... this should fix that, and also update our documentation to stop referring to those images.
Closes #3142.",2,0
3161,2021-04-18T18:48:55Z,2021-04-19T14:20:45Z,2021-04-19T14:20:45Z,2,179,141,"Upgrade parcel-bundler due to a transitive dependency on is-svg.
This resolves CVE-2021-28092.
Notes
This issue is not flagged by audit-ci or yarn audit for some reason, but both Dependabot Alerts and Trivy flag this. Yarn
[coder@jawnsy-m code-server]$ yarn why is-svg
=> Found ""is-svg@3.0.0""
info Reasons this module exists
   - ""parcel-bundler#cssnano#cssnano-preset-default#postcss-svgo"" depends on it
   - Hoisted from ""parcel-bundler#cssnano#cssnano-preset-default#postcss-svgo#is-svg""
Done in 0.56s.

Before
[coder@jawnsy-m code-server]$ trivy filesystem .
yarn.lock
=========
Total: 1 (UNKNOWN: 0, LOW: 0, MEDIUM: 0, HIGH: 1, CRITICAL: 0)

+---------+------------------+----------+-------------------+---------------+---------------------------------------+
| LIBRARY | VULNERABILITY ID | SEVERITY | INSTALLED VERSION | FIXED VERSION |                 TITLE                 |
+---------+------------------+----------+-------------------+---------------+---------------------------------------+
| is-svg  | CVE-2021-28092   | HIGH     | 3.0.0             | 4.2.2         | nodejs-is-svg: ReDoS                  |
|         |                  |          |                   |               | via malicious string                  |
|         |                  |          |                   |               | -->avd.aquasec.com/nvd/cve-2021-28092 |
+---------+------------------+----------+-------------------+---------------+---------------------------------------+

After
[coder@jawnsy-m code-server]$ trivy filesystem .
yarn.lock
=========
Total: 0 (UNKNOWN: 0, LOW: 0, MEDIUM: 0, HIGH: 0, CRITICAL: 0)",3,3
3163,2021-04-19T11:03:35Z,2021-04-19T15:01:58Z,2021-04-19T15:01:58Z,1,3,3,"Bumps ws from 7.4.4 to 7.4.5.

Release notes
Sourced from ws's releases.

7.4.5
Bug fixes

UTF-8 validation is now done even if utf-8-validate is not installed
(23ba6b29).
Fixed an edge case where websocket.close() and websocket.terminate() did
not close the connection (67e25ff5).




Commits

f672710 [dist] 7.4.5
67e25ff [fix] Fix case where abortHandshake() does not close the connection
23ba6b2 [fix] Make UTF-8 validation work even if utf-8-validate is not installed
114de9e [ci] Use a unique ID instead of commit SHA
d75a62e [ci] Include commit SHA in flag-name
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,0
3169,2021-04-19T23:46:13Z,2021-04-26T22:16:07Z,2021-04-26T22:16:07Z,16,315,50,"This PR adds a test for the integrated terminal in code-server.
Changes

add CodeServer class for simplifying testing (thank you @jawnsy for the POM tip!)
add test for CodeServer
add test for terminal
fix expect in a couple e2e tests (I forgot .toBe(true))

Screenshots


  
    
    

    69c0ddcb7541307f217a818f94992163.mp4
    
  

  

  


Checklist

 tested locally
 added a test
 refactor and use temp folder for terminal test
 use descriptive name like terminal_e2e_test.txt
 fix CodeServer.focusTerminal() method
 remove all TODOs for this PR
 refactor tmpdir
 clean up commits
 try removing waitForTimeouts in terminal.test.ts
 try changing esModuleInterop to false I don't want to mess with this. If someone wants to create a ticket to check out later, go for it. Otherwise, I'll add a note to the ""Clean up"" issue
 address feedback",4,5
3178,2021-04-20T22:28:34Z,2021-04-21T17:22:46Z,2021-04-21T17:22:46Z,6,193,108,More details in the commit messages.,3,2
3217,2021-04-26T08:01:49Z,2021-04-26T18:04:56Z,2021-04-26T18:04:56Z,1,9,0,Simple example of serving from sub-path in Caddy,2,2
3218,2021-04-26T11:02:34Z,2021-04-26T12:33:26Z,2021-04-26T12:33:27Z,1,75,43,"Bumps stylelint from 13.12.0 to 13.13.0.

Release notes
Sourced from stylelint's releases.

13.13.0

Added: no-invalid-position-at-import-rule rule (#5202).
Added: no-irregular-whitespace rule (#5209).
Added: selector-disallowed-list rule (#5239).
Added: selector-attribute-quotes autofix (#5248).
Added: ignore: [""inside-function""] to declaration-property-unit-allowed-list (#5194).
Fixed: color-no-hex false positives for CSS-in-JS objection notation (#5186).
Fixed: font-family-no-missing-generic-family-keyword false positives for variables (#5240).
Fixed: length-zero-no-unit autofix removing trailing zeroes (#5256).
Fixed: length-zero-no-unit false positives for level 4 math functions (#5203).
Fixed: length-zero-no-unit false positives for functions inside of math functions (#5245).




Changelog
Sourced from stylelint's changelog.

13.13.0

Added: no-invalid-position-at-import-rule rule (#5202).
Added: no-irregular-whitespace rule (#5209).
Added: selector-disallowed-list rule (#5239).
Added: selector-attribute-quotes autofix (#5248).
Added: ignore: [""inside-function""] to declaration-property-unit-allowed-list (#5194).
Fixed: color-no-hex false positives for CSS-in-JS objection notation (#5186).
Fixed: font-family-no-missing-generic-family-keyword false positives for variables (#5240).
Fixed: length-zero-no-unit autofix removing trailing zeroes (#5256).
Fixed: length-zero-no-unit false positives for level 4 math functions (#5203).
Fixed: length-zero-no-unit false positives for functions inside of math functions (#5245).




Commits

d034cc2 13.13.0
bd731f9 Prepare 13.13.0
a39e65c Update deps
847be57 Update CHANGELOG.md
813e89e Fix autofix removing trailing zeroes in length-zero-no-unit (#5256)
857dab9 Update CHANGELOG.md
2a35e1a Add autofix to selector-attribute-quotes (#5248)
911b196 Update CHANGELOG.md
44c28c6 Fix false positives for functions inside of math functions in length-zero-no-...
3be03b9 Update CHANGELOG.md
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3219,2021-04-26T11:02:45Z,2021-04-26T12:31:24Z,2021-04-26T12:31:24Z,1,3,3,"Bumps eslint from 7.24.0 to 7.25.0.

Release notes
Sourced from eslint's releases.

v7.25.0

5df5e4a Update: highlight last write reference for no-unused-vars (fixes #14324) (#14335) (Nitin Kumar)
0023872 Docs: Add deprecated note to working-with-rules-deprecated page (#14344) (Michael Novotny)
36fca70 Chore: Upgrade eslump to 3.0.0 (#14350) (Stephen Wade)
59b689a Chore: add node v16 (#14355) (薛定谔的猫)
35a1f5e Sponsors: Sync README with website (ESLint Jenkins)
fb0a92b Chore: rename misspelled identifier in test (#14346) (Tobias Nießen)
f2babb1 Docs: update pull request template (#14336) (Nitin Kumar)
02dde29 Docs: Fix anchor in 'docs/developer-guide/working-with-rules.md' (#14332) (Nate-Wilkins)
07d14c3 Chore: remove extraneous command from lint-staged config (#14314) (James George)
41b3570 Update: lint code block with same extension but different content (#14227) (JounQin)
eb29996 Docs: add more examples with arrow functions for no-sequences rule (#14313) (Nitin Kumar)




Changelog
Sourced from eslint's changelog.

v7.25.0 - April 23, 2021

5df5e4a Update: highlight last write reference for no-unused-vars (fixes #14324) (#14335) (Nitin Kumar)
0023872 Docs: Add deprecated note to working-with-rules-deprecated page (#14344) (Michael Novotny)
36fca70 Chore: Upgrade eslump to 3.0.0 (#14350) (Stephen Wade)
59b689a Chore: add node v16 (#14355) (薛定谔的猫)
35a1f5e Sponsors: Sync README with website (ESLint Jenkins)
fb0a92b Chore: rename misspelled identifier in test (#14346) (Tobias Nießen)
f2babb1 Docs: update pull request template (#14336) (Nitin Kumar)
02dde29 Docs: Fix anchor in 'docs/developer-guide/working-with-rules.md' (#14332) (Nate-Wilkins)
07d14c3 Chore: remove extraneous command from lint-staged config (#14314) (James George)
41b3570 Update: lint code block with same extension but different content (#14227) (JounQin)
eb29996 Docs: add more examples with arrow functions for no-sequences rule (#14313) (Nitin Kumar)




Commits

8a77b66 7.25.0
2c7c558 Build: changelog update for 7.25.0
5df5e4a Update: highlight last write reference for no-unused-vars (fixes #14324) (#14...
0023872 Docs: Add deprecated note to working-with-rules-deprecated page (#14344)
36fca70 Chore: Upgrade eslump to 3.0.0 (#14350)
59b689a Chore: add node v16 (#14355)
35a1f5e Sponsors: Sync README with website
fb0a92b Chore: rename misspelled identifier in test (#14346)
f2babb1 Docs: update pull request template (#14336)
02dde29 Docs: Fix anchor in 'docs/developer-guide/working-with-rules.md' (#14332)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3220,2021-04-26T11:02:57Z,2021-04-26T12:29:37Z,2021-04-26T12:29:37Z,1,3,3,"Bumps @types/semver from 7.3.4 to 7.3.5.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3221,2021-04-26T11:03:18Z,2021-04-26T12:28:29Z,2021-04-26T12:28:29Z,1,3,3,"Bumps eslint-config-prettier from 8.2.0 to 8.3.0.

Changelog
Sourced from eslint-config-prettier's changelog.

Version 8.3.0 (2021-04-24)

Added: Support for [@​babel/eslint-plugin]. Thanks to Chip Zhang (@​ChipZhang) for the heads-up! ([eslint-plugin-babel] is still supported, too.)




Commits

6537dd9 eslint-config-prettier v8.3.0
79db534 Add @​babel/eslint-plugin (#187)
8954ede Update npm packages
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3222,2021-04-26T11:03:36Z,2021-04-26T12:27:13Z,2021-04-26T12:27:13Z,1,3,3,"Bumps @types/js-yaml from 4.0.0 to 4.0.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually",1,1
3223,2021-04-26T13:39:49Z,2021-04-26T18:26:26Z,2021-04-26T18:26:26Z,2,204,228,"Update devDependencies with known CVEs.
They only process trusted data, so there is no need for us to release a security advisory; but cherry-pick updates for them nonetheless to satisfy tools like Trivy.",2,1
3224,2021-04-26T16:11:51Z,2021-04-26T17:56:12Z,2021-04-26T17:56:12Z,2,31,6,"Most people leave the logs out so add a section for them in the issue
template.
Remove the VS Code logs because those get sent to stdout now and will
show up in our logs.
Separate browser console and network.",3,3
3228,2021-04-26T21:26:26Z,2021-04-28T18:41:58Z,2021-04-28T18:41:58Z,3,47,1,"Current Workflow
Right now, the workflow looks a bit like this:

Issue comes in, assign to ""triage"" and ad relevant labels.
Once triaged is moved to next, it means we are working on it.
It may also get added to a version milestone if it will be out before that milestone is released.

We also have some work being added to the ""On Deck"" milestone. We would like to reduce any duplicate efforts and align ourselves with one process.
Proposed Workflow
Use milestones instead of project boards (similar to how vscode does it).
Create the following milestones:

""Backlog"" -> Work not yet planned for a specific release.
""On Deck"" -> Work under consideration for upcoming milestones
""Backlog Candidates"" -> Work that is not yet accepted for the Backlog. We wait for the community to weigh in

Month milestones make more sense than version milestones because in the event that a milestone has work that affects the version then we'd need to change the milestone name.
Pros

Milestones live closer to the issues
Milestones have progress indicators (open vs. closed in milestones)
Milestones can have due dates
Milestones can have descriptions

Cons

Issues can be attached to multiple milestones. This could lead to problems (potentially).

Proposed Changes
Once we this PR is approved, these are the changes I (@jsjoeio) will own and take care of as part of this process:

 Create ""Backlog"" milestone
 Create ""Backlog Candidates"" milestone
 Move all issues under ""triage"" in code-server project board to ""Backlog"" milestone
 Move all issues under ""Next"" in code-server project board to ""On Deck"" milestone (if not already in version milestone)

Follow-up

PR with proposal for changes to our triage workflow
PR with proposal for documenting our versioning (aka how we bump versions)
refactor/clean up our project boards (hopefully removing all except 🗺️ Roadmap)",3,2
