number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
579,2017-05-15T08:39:45Z,,2017-08-12T13:54:41Z,10,625,0,"Spatial-partition first part.
Still needs to work on it, but would like to make the first pull req.",2,4
580,2017-05-15T17:20:20Z,,2017-08-12T13:55:25Z,11,538,0,,2,3
581,2017-05-16T20:25:18Z,,2017-08-12T13:56:32Z,9,391,0,,2,3
583,2017-05-25T16:05:39Z,2017-08-12T13:58:01Z,2017-08-12T13:58:01Z,1,6,1,Added null check in private constructor to prevent instantiating by Reflection call,3,5
588,2017-06-07T14:53:07Z,2017-06-14T17:14:09Z,2017-06-14T17:14:09Z,1,16,0,Adding Consequences and General usage of Adapter Pattern section to the Readme doc.,2,1
589,2017-06-10T00:23:28Z,2017-06-14T17:19:44Z,2017-06-14T17:19:44Z,1,4,2,"Hello,
I am a graduate student at Oregon State University and as a part of my research and subject CS562 Applied Software Engineering project (Study and Refactoring of Functional Interface in Java), I have done refactoring of the functional interface namely:

BiFunction<Integer,Integer,Integer> --> IntBinaryOperator

My project and research deals with the boxing and unboxing of Wrapper Class and the primitive data-types. I want to know that whether the open source community is ready to accept these micro-optimizing refactoring or not.
Thank you,
Harsh Thakor",2,1
594,2017-06-15T22:05:12Z,,2017-07-04T20:56:39Z,1,1,1,,2,2
595,2017-06-30T21:59:04Z,2017-07-29T17:45:55Z,2017-07-29T17:45:55Z,21,1142,0,,2,5
597,2017-07-20T01:23:56Z,,2017-07-31T13:06:00Z,3,85,49,Fixed SonarQube reports bugs for dao module,3,2
599,2017-07-22T22:35:56Z,2017-07-30T05:49:17Z,2017-07-30T05:49:17Z,6,26,40,,3,1
604,2017-08-01T03:18:01Z,,2018-02-17T18:32:10Z,13,37,38,,4,5
608,2017-08-11T11:29:21Z,2017-08-17T19:15:38Z,2017-08-17T19:15:38Z,10,438,0,Basic version of Data transfer object pattern implementation.,2,2
610,2017-08-12T22:40:16Z,2017-09-03T08:46:12Z,2017-09-03T08:46:12Z,16,1441,1,,2,5
629,2017-09-07T13:33:15Z,2017-09-11T19:30:12Z,2017-09-11T19:30:12Z,14,597,2,"#456
Created throttling pattern which throttles request of a particular tenant.
The service only allows a specified number of requests for a tenant and rejects the remaining ones.",2,4
630,2017-09-09T00:37:12Z,,2018-02-17T18:38:31Z,18,2538,0,,4,9
634,2017-09-15T22:27:50Z,2017-09-24T15:42:37Z,2017-09-24T15:42:37Z,2,25,26,,3,2
636,2017-09-19T13:40:06Z,2017-09-23T06:35:36Z,2017-09-23T06:35:36Z,13,586,1,Implement Partial response pattern.,2,5
641,2017-09-21T16:00:50Z,2017-09-26T04:35:43Z,2017-09-26T04:35:43Z,3,5,3,This PR is related to #547 which seems not a question to me but removed unused enumerations to avoid misunderstanding.,2,1
642,2017-09-22T19:28:57Z,2017-12-03T19:02:49Z,2017-12-03T19:02:49Z,13,694,0,implement unit of work pattern,4,13
644,2017-09-24T00:57:06Z,2018-02-17T18:39:52Z,2018-02-17T18:39:52Z,5,17,0,… and template method patterns,3,2
646,2017-09-25T11:20:19Z,2017-10-09T05:28:58Z,2017-10-09T05:28:58Z,3,18,14,"Used AtomicLong instead of Integer in ConcurrentHashMap to make the increment calls atomic.
Ref: 643",2,1
648,2017-09-26T18:53:18Z,2017-10-09T05:30:44Z,2017-10-09T05:30:44Z,1,3,3,,3,4
651,2017-10-04T17:12:58Z,2017-10-16T05:24:46Z,2017-10-16T05:24:46Z,10,260,1,"New pattern added - EIP Wire Tap.

Added new directory - eip-wire-tap
Added sources for wire tap pattern
Added tests
Added description to README.md file",2,7
665,2017-11-08T00:14:52Z,2017-11-20T14:26:45Z,2017-11-20T14:26:45Z,3,79,10,"The explanation for the pattern mentions that it is ""a factory of factories"", but the example does not have any factory class that returns the concrete classes of KingdomFactory.
This commit removes the direct instantiation of ElfKingdomFactory and OrcKingdomFactory from App.main() and delegates their creation to a new (factory of factories) FactoryMaker inner class of App.
Even though the pattern itself does not necessarily need this, it helps to synchronize the explanation text with the coding example, making it easier to understand that statement.",2,3
682,2017-12-25T13:53:59Z,2017-12-26T16:28:20Z,2017-12-26T16:28:21Z,1,1,0,"add CII Best Practices badge
resolves #672",3,4
684,2017-12-27T19:27:04Z,2017-12-30T07:53:29Z,2017-12-30T07:53:29Z,13,852,0,"Retry pattern

Illustrates the Retry Pattern.
Closes #451

Description
(NEW) Module ""retry""
(NEW) Illustrative classes:
      - App: simulates a production application
      - BusinessOperation<T>: abstraction over any operation that can
        potentially fail
      - FindCustomer <: BusinessOperation<String>: illustrative
        operation that can throw an error
      - Retry <: BusinessOperation<T>: transparently implements the
        retry mechanism
      - Several ""business"" exceptions:
        - BusinessException: top-level
        - CustomerNotFoundException: can be ignored
        - DatabaseNotAvailableException: fatal error
(NEW) .puml and .png for UML",3,3
687,2017-12-29T22:38:44Z,,2018-02-17T18:41:11Z,7,61,119,"with hook method. Also Request.isHandeld() can be used to interrupt
chain
Pull request title

Clearly and concisely describes what it does
Refer to the issue that it solves, if available

Pull request description

Describes the main changes that come with the pull request
Any relevant additional information is provided


For detailed contributing instructions see https://github.com/iluwatar/java-design-patterns/wiki/01.-How-to-contribute",2,1
689,2017-12-31T07:38:35Z,2018-01-01T14:42:47Z,2018-01-01T14:42:48Z,408,2673,2182,"Migrate project to JUnit5

Switched all modules to use junit platform
If it is impossible to convert module to junit 5 engine, use vintage engine instead (run tests as junit4)
Should potentially resolve #408",3,2
690,2018-01-02T00:26:48Z,2018-01-02T17:29:15Z,2018-01-02T17:29:15Z,1,1,4,"This just cleans up leftovers from #689
cc @iluwatar",2,1
693,2018-01-02T10:31:52Z,2018-01-08T05:55:40Z,2018-01-08T05:55:40Z,5,88,102,"fixed the diagram bug and merge two pictures as one

Clearly and concisely describes what it does
As reporter says there has one error on the diagram, I've repaint the UML diagram and merge them together which make it clean and clear.

Pull request description

Describes the main changes that come with the pull request
fixed the error and deleted unrelation pictures and files
Any relevant additional information is provided",2,5
695,2018-01-05T10:40:46Z,,2018-01-13T20:23:59Z,1,0,1,"Remove redundant explicit super() constructor calls #694
Remove redundant explicit super() constructor
The super() calls (taking no arguments) are inserted during compile time, so just make the code more verbose than required.",3,3
696,2018-01-08T11:48:52Z,2018-02-25T06:45:37Z,2018-02-25T06:45:37Z,7,290,1,"Pull request title

Add pattern trampoline.
#677 -> #677

Pull request description

Add readme, code,test.


For detailed contributing instructions see https://github.com/iluwatar/java-design-patterns/wiki/01.-How-to-contribute",2,7
697,2018-01-11T05:24:40Z,2018-01-13T20:25:32Z,2018-01-13T20:25:32Z,7,1,9,"Removing all redundant super constructor calls,issue 694",2,1
708,2018-01-27T08:46:20Z,2018-01-28T08:29:19Z,2018-01-28T08:29:19Z,1,1,1,IsServiceRunning is not stop.,2,1
709,2018-01-27T15:03:13Z,2018-01-28T08:44:25Z,2018-01-28T08:44:25Z,14,96,47,"As per http://www.artima.com/intv/bloch13.html, clone method in java is
broken or confusing. So staying away from clone method.
SonarQube reports code smells #508

SonarQube recommends Remove this ""clone"" implementation; use a copy constructor or copy factory instead

Pull request description

introduced copy method which uses copy constructor. keeps the implementation transparent and expect developer to make deep copy during copy operation.",3,1
713,2018-02-07T19:11:23Z,2018-02-25T06:54:00Z,2018-02-25T06:54:00Z,11,36,8,"Use the TestInstance annotation in class to avoid static and  enable inhertied of methods refered by MethodSource.

For detailed contributing instructions see https://github.com/iluwatar/java-design-patterns/wiki/01.-How-to-contribute",3,2
714,2018-02-08T17:08:49Z,2018-04-08T17:01:42Z,2018-04-08T17:01:42Z,23,1558,0,"serveless implementation using aws compute engine and serverless framework

serverless example implementation using aws compute engine and serverless framework
function creates an info endpoint which provides data from lambda context
resolves: #473 Serverless pattern

Pull request description

Implementation and documentation using aws compute engine and serverless framework",3,12
716,2018-02-19T14:17:27Z,2018-03-07T19:52:51Z,2018-03-07T19:52:51Z,31,90,81,"Improve Javadoc
This PR mainly fixs javadoc problems in

Replace self-closing element, which should be not allowed since Javadoc in JDK8
Fix break reference to class and member
Javadoc html format update

Please review.",2,3
717,2018-02-19T16:10:42Z,2018-05-16T07:01:21Z,2018-05-16T07:01:21Z,11,377,1,Implementation of the Dirty Flag pattern,3,12
723,2018-03-07T03:20:53Z,2018-03-11T19:59:14Z,2018-03-11T19:59:14Z,2,2,3,"Captain and RowingBoat aren't interchangable.
Captain, as a client, may have a method to use the boat, but it isn't needed that they share the same interface, as it makes the code more confusing.",2,2
726,2018-03-14T17:22:45Z,2018-03-24T14:24:06Z,2018-03-24T14:24:06Z,1,1,1,"Update link into badge URL as described in https://about.sonarcloud.io/news/2018/02/05/new-project-badges.html
Fixes #725",2,1
729,2018-03-20T18:52:11Z,2018-03-22T15:38:33Z,2018-03-22T15:38:33Z,1,1,1,Just fixed a little repetition in the javadoc comment.,2,1
730,2018-03-28T05:42:08Z,2018-03-31T06:50:29Z,2018-03-31T06:50:29Z,13,41,41,"Adds the java annotation to the code snippets in the README files for each pattern that has them.
This will also update the site pages when applied with changes on the gh-pages branch (PR incoming)",2,0
731,2018-03-28T05:44:24Z,2018-03-31T06:53:27Z,2018-03-31T06:53:27Z,5,76,1,"Used in conjunction with changes in  #730

Add syntax highlighting stylesheet
Enabled syntax highlighting in Jekyll config settings
Added the syntax highlighter gem to the Gemfile",2,5
735,2018-04-06T20:34:00Z,,2018-08-01T12:00:28Z,1,34,29,"Trampoline pattern has logger object build error.
The error fixed with using org.slf4j.Logger.
Instead of using anatation, Logger object is created for logging.",2,2
736,2018-04-06T21:37:20Z,,2018-08-01T12:01:14Z,3,36,22,"The AppTest class in factory pattern has an error because of junit-platform-launcher' eclipse bug on version Oxygen.3 Release (4.7.3).
Dependency 'junit-platform-launcher' is added to pom.xml for running test classes.
For detail info about Eclipse bug, please click here.",2,2
740,2018-04-09T23:41:14Z,2018-04-12T17:37:31Z,2018-04-12T17:37:31Z,1,1,1,"The command in file CODE_COVERAGE.md creates jacoco.exec files but not the reports.
This pull request changes the command to generate the reports, making the rest of the file correct.",2,1
743,2018-04-11T08:16:23Z,2018-04-12T17:39:46Z,2018-04-12T17:39:46Z,2,3,6,Cleanup unnecessary code of Reactor pattern.,2,1
744,2018-04-12T12:39:43Z,2018-04-12T18:02:08Z,2018-04-12T18:02:08Z,16,16,16,"Applied the eip-xxx naming convention to ""Message Channel"" and ""Publish Subscribe"" patterns.
Resolve #733",2,1
747,2018-04-22T13:24:16Z,,2019-07-21T14:33:11Z,10,467,0,"Implementation of the Combinator pattern
Watch only last commit.",3,10
751,2018-05-24T15:18:50Z,,2018-08-01T12:02:58Z,11,353,0,"The test cases contained in this PR were automatically generated by Diffblue's Deeptest software.
Please feel free to merge them into your repository.
These tests, and others similarly generated, can be viewed at http://diff.blue/demo.
We would be very happy to hear any feedback you have on these tests.",3,3
753,2018-05-27T14:33:50Z,2018-06-28T08:25:33Z,2018-06-28T08:25:33Z,20,929,0,Acyclic Visitor pattern implementation,4,7
755,2018-06-04T21:52:31Z,2018-07-08T06:55:37Z,2018-07-08T06:55:37Z,12,653,1,"Ambassador Pattern

Implementing the ambassador pattern suggested in this issue.

Pull request description:

Added a new module 'ambassador' and its implementation
PR includes implementation, tests for each class and README.md with detailed description.",2,2
763,2018-07-01T14:50:43Z,2018-08-10T19:42:10Z,2018-08-10T19:42:10Z,6,210,90,"It's a first proposal add interface primary ports for this issue #586.
I have adapted the ConsoleLottery with LotteryService Interface and implemented this. The ConsoleLottery create a new instance of LotteryServiceImpl and move this logic in the LotteryServiceImpl.
Maybe it's not a the best name for this class, but if you like the implementation, I will adapt the names of the classes and do the same with ConsoleAdministration.
@iluwatar Do you like this adaptation for Hexagonal Architecture with interface?",2,4
767,2018-07-08T16:18:39Z,2018-09-08T18:51:46Z,2018-09-08T18:51:46Z,13,776,2,"Added an implementation of Collection Pipeline Pattern.
Added a new module 'collection-pipeline'.",4,9
779,2018-08-05T01:15:33Z,2018-08-30T07:16:13Z,2018-08-30T07:16:13Z,15,572,179,"In a nutshell: Implemented a BSTIterator that iterates in-order, given a root node. README.md in /binarysearchtree discusses the trivial solution, and an optimal solution (the one implemented in this PR) in depth.
Included comprehensive unit and integration tests. Refactored file structure to be friendly to future contributors with iterators of other data structures. Added JUnitPlatform to enable running test suite across all iterator implementations. Added README to /binarysearchtree to document what it does and how it works.
This is my first PR against an open source project, would love feedback!",3,10
787,2018-08-21T02:38:22Z,2018-08-21T05:50:17Z,2018-08-21T05:50:17Z,2,3,2,Fixed minor changes suggested by the Checkstyle guidelines.,3,1
788,2018-08-23T13:10:52Z,2018-08-28T07:47:17Z,2018-08-28T07:47:17Z,1,1,4,"This pull request was created automatically as part of our ongoing efforts
at https://diffblue.com to implement refactorings. Feel free to leave feedback
here or contact us directly for any enquiries.
The developer in charge is @krobelus.
Changes:

Replace try statements that close a resource in the finally block with a
try-with-resources statement [1].

[1] https://docs.oracle.com/javase/tutorial/essential/exceptions/tryResourceClose.html",3,1
791,2018-09-06T14:52:17Z,2018-09-08T18:54:43Z,2018-09-08T18:54:43Z,2,7,10,"Refactor the Execute Around pattern to use a lambda. Lambdas make such patterns feel lighter weight.
I first heard about this pattern in a talk by Venkat Subramanian. The thrust of the talk was that lambdas made such patterns nicer.
I extracted the lambda to its own variable to make clearer the type it's implementing.",3,1
792,2018-09-08T15:54:55Z,,2019-07-21T14:45:08Z,20,1091,2,"Implementation of various interchangeable Game Loops.
The game loop pattern allows state and render to be updated in a loop. Based on the implementation, this can be together or independently.
Issue #551
Implementation includes:

Swing display and game state
Interchangeable loops
Descriptions of loops in README
UML Diagram",4,11
793,2018-09-11T10:00:35Z,2018-10-13T15:28:41Z,2018-10-13T15:28:41Z,1,3,5,Fix redundant list alloc in LotteryNumbers,4,1
794,2018-09-11T10:32:38Z,2018-09-25T19:45:26Z,2018-09-25T19:45:26Z,4,12,10,"Removed unchecked cast from acyclic visitor and used instanceof instead
Improved javadocs a bit",2,0
796,2018-09-24T09:14:38Z,2018-09-25T19:49:25Z,2018-09-25T19:49:25Z,3,2,46,"This addresses issue #795
Both output.txt and error.txt are produced by tests.
Each file contained a header that was overridden upon executing said
tests causing tracked files to be changed.
Added them to a local .gitignore file for this module.
Apologies for creating a separate issue, I don't often use Github Pull requests.",2,1
797,2018-09-29T09:26:02Z,,2018-11-06T19:47:58Z,35,2127,3,"Added new implementation of retry pattern with the exponential back-off : delay time increases exponentially with number of attempts, stops increasing once maxDelay is reached.
Update: Added Spatial Partition design pattern.",4,14
800,2018-10-15T03:46:02Z,2018-10-21T05:46:25Z,2018-10-21T05:46:25Z,5,10,10,"Remove redundant Exception from throws list in unit tests.
If we assign new clubberTroll instance with the same variable, it will be wrapped by itself.",3,2
801,2018-10-15T07:56:33Z,2018-10-21T06:54:28Z,2018-10-21T06:54:29Z,15,75,94,"Refactored LotteryNumbers to use Joiner from guava library to join lottery numbers.
Solved potential thread safety issue in LotteryTicketId class, where it was using raw primitive value and incrementing it which is not thread-safe. So used AtomicInteger for brevity
assertEquals arguments were in incorrect order at many places, so changed order of those
Replaced assertFalse and assertTrue at some places with assertEquals and assertNotEquals for reducing complexity of code
Removed public modifiers from test cases, as they are no more needed by JUnit 5",3,0
802,2018-10-15T11:09:17Z,2018-10-21T06:25:07Z,2018-10-21T06:25:07Z,3,59,28,"Resolves #699
While performing unit test cases there was race condition between two threads, so it was not guaranteed to work every time. Used an interface DelayProvider for simulating delay, and while unit testing fake delay provider is used that eradicates the use of Threads in unit test cases, which is not a good practice.
This issue could also have been resolved by increasing the Thread.sleep(50) interval to higher value, but being design patterns repository I opted for better approach of not using threads when unit testing, due to complication of unit testing.

 Update class diagram if needed. DelayProvider is an internal class so I am not sure if we should incorporate it in class diagram
 Do we have a better name than DelayProvider?",3,1
803,2018-10-15T12:03:36Z,2018-10-21T18:14:08Z,2018-10-21T18:14:08Z,9,120,27,"Resolves #643
Root Cause
Test cases failed due to presence of global state in CallsCount. Because AppTest was executed before B2BServiceTest, it scheduled 1 sec timer using ThrottleTimerImpl class. While resetting it used that global CallCount.reset() method, which reset all counters. So that causes thread safety issue because of unintended sharing of application state between test cases, which is not a good practice.
Solution
Solution was not to have global state using static map. Rather global state should be maintained using single object and passing that as dependency wherever needed.
Todos

 Update class diagram. (Once solution is approved)",2,2
805,2018-10-15T14:49:02Z,2018-10-21T18:12:04Z,2018-10-21T18:12:04Z,7,65,14,"Changes

Updated test cases to use Junit Assert method as compared to assert keyword
Proper testing of RemoteService using RandomProvider interface. Introduced RandomProvider interface so that randomness can be controlled from test cases.
For readability used constant for representing FAILURE

Todos

 Update class diagram once refactoring is approved -> no class diagram",3,2
806,2018-10-16T06:51:36Z,2018-10-21T18:15:34Z,2018-10-21T18:15:34Z,4,64,43,"Test cases were not stopping AudioService before ending test case, but test comments suggested differently.

// test that service is finished
 assertFalse(!audio.isServiceRunning()); // which is equivalent to service is running



Changed Audio to be a good singleton, previously because of Audio being bad singleton, test cases which were using static methods could have caused intermittent failures. After changes now each test case has dedicated instance of Audio service which provides isolation between test cases.


Made stop() method blocking till service stops


Made some other refactorings as well


Todo

 Update class diagram once PR is approved.",3,4
807,2018-10-20T12:24:30Z,2018-10-23T08:15:41Z,2018-10-23T08:15:41Z,112,312,463,"Removed several use of raw types
Removed unnecessary throws clauses
Used lambda expressions wherever applicable
Used apt assertion methods for readability
Use of try with resources wherever applicable
Corrected incorrect order of assertXXX arguments",3,9
810,2018-10-20T23:31:14Z,2018-10-25T13:13:59Z,2018-10-25T13:13:59Z,4,195,234,"Fix blocker issues on sonar
Solves #508

Fix the 4 blocker issues related to :
naked-objects-dom
naked-objects-integtests",4,9
812,2018-10-22T22:44:28Z,2018-10-24T20:17:47Z,2018-10-24T20:17:47Z,19,1121,18,"Refactor page-object

Solves #524
The goal here was to move all sources placed in src/test instead of src/main to be able to used the uml-reverse-mapper.

Pull request description :


Create 2 Sub modules such as in the initial commit from @colinbut :

sample-application : that represents the sample application under test.
test-automation : that represents the test project which tests that sample application



The second commit was to replace e.printStackTrace with a Logger like recommanded by Sonar.


PS : I update the root pom.xml to remove the scope ""test"" under net.sourceforge.htmlunit because now we need it for the test-automation src/main folder.",2,1
814,2018-10-25T15:09:35Z,2018-10-27T11:09:16Z,2018-10-27T11:09:16Z,10,23,30,"Fixed wrong 'else if' (it had the same condition as previous 'if' but it should have been just 'else')
Fixed typo and changed Finnish 'saldo' word to 'balance'
Deleted unused imports
Simplified few other things",3,1
821,2018-11-09T02:35:35Z,,2019-07-21T14:46:19Z,3,32,0,"I think it's a good idea adding one more example to the Adapter pattern
Add another example to the Adapter pattern",2,1
827,2018-11-22T03:52:02Z,2018-11-25T17:35:23Z,2018-11-25T17:35:23Z,1,1,3,We don't need declare App class of module pattern as a utility class.,2,1
828,2018-11-27T01:39:25Z,2018-12-22T21:37:32Z,2018-12-22T21:37:32Z,14,914,0,Spatial partition pattern implementation,2,2
829,2018-12-01T12:24:36Z,2019-02-04T06:27:14Z,2019-02-04T06:27:14Z,3,246,0,Retry exponential backoff implementation,2,1
831,2018-12-02T09:46:35Z,2019-02-13T21:04:17Z,2019-02-13T21:04:17Z,19,1016,0,Master worker pattern implementation,2,5
842,2019-01-30T15:25:40Z,,2019-07-21T14:50:09Z,7,13,14,"I was inspecting this project on lgtm.com, and decided to polish it a bit by fixing those nit picks.
Each alert shown on lgtm has a little (?) in the top right corner that explains it.",3,2
848,2019-02-09T07:20:53Z,2019-07-24T19:08:31Z,2019-07-24T19:08:31Z,13,877,0,Type object pattern implementation,4,3
851,2019-02-11T09:57:35Z,,2019-10-15T17:27:54Z,15,361,0,"Pull request title

Implemented Component Pattern
#556

Pull request description

Added new package named ""component "" to implement component pattern
Any relevant additional information is provided",2,2
852,2019-02-13T10:27:54Z,2019-07-28T12:39:41Z,2019-07-28T12:39:41Z,17,146,87,"Pull request title

Sonar Queb Issue :  Move constants to a class or enum.
#508

Pull request description

Fixes Sonar Qube Critical Issue : Move constants to a class or enum.",3,2
853,2019-02-13T21:47:58Z,2019-02-15T17:55:24Z,2019-02-15T17:55:24Z,1,1,1,Fixing issue #846,2,2
854,2019-02-15T08:17:59Z,2019-07-28T12:42:04Z,2019-07-28T12:42:04Z,3,72,55,"Refactor this method to reduce its Cognitive Complexity from 30 to the 15 allowed.
Pull request title

Sonar Qube COmplexity Issue Fixes
#508

Pull request description

Cognitive Compexity of Methods has been reduced in these commits",2,3
855,2019-02-15T12:04:26Z,2019-02-15T18:00:22Z,2019-02-15T18:00:22Z,1,11,0,"Pull request title

Added the FAQ in faq.md
#756

Pull request description

Faq added",2,1
856,2019-02-15T18:46:41Z,2019-02-16T20:53:07Z,2019-02-16T20:53:07Z,1,1,4,"Pull request title

unnecessary if-else-return deleted
#845

Pull request description

unnecessary if-else-return deleted",3,1
857,2019-02-17T10:38:46Z,2019-07-29T18:09:09Z,2019-07-29T18:09:09Z,32,2620,0,Commander pattern implementation attempt,2,3
864,2019-03-22T21:42:49Z,2019-04-07T05:41:35Z,2019-04-07T05:41:35Z,1,2,2,"Two sentences read a little awkward, so I tweaked them.

""Design patterns are formalized best practices that the programmer can use"" -> ""Design patterns are the best formalized practices a programmer can use""
""Reusing design patterns helps to prevent subtle issues that can cause major"" -> ""Reusing design patterns help prevent subtle issues which cause major

Hope this helps!",3,1
869,2019-04-08T10:37:24Z,2019-07-29T18:12:14Z,2019-07-29T18:12:14Z,3,3,3,"Dear all,
Should we apply best practice when compare enum in this case?
Reference: https://stackoverflow.com/questions/1750435/comparing-java-enum-members-or-equals
Thanks,",2,1
872,2019-04-15T10:13:10Z,2019-07-29T18:16:22Z,2019-07-29T18:16:22Z,1,5,5,Fix the dependency conflict issue #868,2,3
879,2019-05-14T08:14:32Z,2019-07-29T18:22:57Z,2019-07-29T18:22:57Z,1,1,1,Typo coresponding -> corresponding,2,1
880,2019-05-23T16:06:47Z,2019-07-29T18:27:09Z,2019-07-29T18:27:09Z,1,7,10,"Bug fix for (#860  )

fixed the failing tests for twin pattern

Pull request description

removed the timeout from VerificationMode passed to mockito verify method. This timeout was cause for failure. It seemed redundant as well, as there is a timeout on the test itself.
Also, the tests were failing because the ballThread.start wasn't getting started fast enough and the Mockito verify gets called before the thread initialization.",4,8
882,2019-05-30T14:24:15Z,2019-07-29T18:31:42Z,2019-07-29T18:31:42Z,1,1,0,"Added one more credit/article about the benefits of Repository pattern

added a thread from Stack Overflow about the benefits of Repository Pattern",3,2
