number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
134,2017-10-18T05:59:02Z,2017-10-18T17:01:07Z,2017-10-18T17:01:07Z,1,18,3,This is a number of small fixes around fonts. I'll enumerate the ones that aren't apparent in code.,3,0
135,2017-10-18T06:11:49Z,2017-10-18T17:02:12Z,2017-10-18T17:02:12Z,2,4,4,The graph api endpoint used here no longer accepts vanities. Switching to real fbid.,3,0
136,2017-10-18T13:33:32Z,2017-10-18T19:55:59Z,2017-10-18T19:55:59Z,19,497,247,"1: Sitemaps
Sitemaps are now generated for blogs, docs, and pages.
An example can be found by navigating to: http://localhost:3000/sitemap.xml
Built sites will also generate a sitemap.xml file in base folder.
2: 'Help Translate'
Is now a string appended to  pages-strings section of en.json
3: Cleanups

Added more clarity around missing string translation error message
Renamed some functions that purge and cache metadata files",3,0
137,2017-10-18T13:35:19Z,2017-10-18T19:56:15Z,2017-10-18T19:56:15Z,3,104,5,"This change adds a  component and the required change in ""generate.js"" that will add a html page into the root /docs folder that reroutes visitors to the corresponding file in /docs/en.
This should fix the issue Jest is having with missing pages due to the switch to Docusaurus.",3,0
138,2017-10-18T16:47:49Z,2017-10-18T21:40:17Z,2017-10-18T21:40:17Z,4,43,14,"I cleaned up server.js to call functions only once per page load.
I renamed some functions for more clarity when developing
I added Docusaurus as the generator in meta tag",3,0
140,2017-10-18T17:48:02Z,2017-10-18T20:04:29Z,2017-10-18T20:04:29Z,2,40,44,"Removes center alignment from blog post headers
Standardizes padding from top of posts to the top of the page
Makes the author less prominent on blog posts

Examples of blog post headers with various configurations:



Examples of header consistency:



Mobile screen shots:



If there are certain aspects of these changes that make sense for wider adoption and then others that don't, let me know. Happy to break this up.",4,1
141,2017-10-18T18:11:56Z,2017-10-18T19:44:29Z,2017-10-18T19:44:29Z,1,9,0,"This is an upstream of reasonml/reason-react#94. More discussion there, but on iPhone 5 and other common small screen devices the search bar conflicts with the header name.",3,0
145,2017-10-18T22:44:49Z,2017-10-19T13:02:53Z,2017-10-19T13:02:53Z,1,3,1,"Without this a build failure would occur for those that are not using the languages.js file.
e.g.,
sitemap.js triggered...
module.js:471
    throw err;
    ^

Error: Cannot find module '/home/ubuntu/fasttext-website/website/languages.js'
    at Function.Module._resolveFilename (module.js:469:15)
    at Function.Module._load (module.js:417:25)
    at Module.require (module.js:497:17)
    at require (internal/module.js:20:19)
    at module.exports (/home/ubuntu/fasttext-website/website/node_modules/docusaurus/lib/server/sitemap.js:48:15)
    at execute (/home/ubuntu/fasttext-website/website/node_modules/docusaurus/lib/server/generate.js:316:5)
    at Object.<anonymous> (/home/ubuntu/fasttext-website/website/node_modules/docusaurus/lib/build-files.js:31:1)
    at Module._compile (module.js:570:32)
    at Object.Module._extensions..js (module.js:579:10)
    at Module.load (module.js:487:32)
Error: generating html failed",3,0
147,2017-10-19T13:23:02Z,2017-10-19T14:29:49Z,2017-10-19T14:29:49Z,1,1,1,This includes the baseUrl as part of the redirect route.,3,0
148,2017-10-19T17:05:07Z,2017-10-19T20:19:56Z,2017-10-19T20:19:56Z,2,32,1,"… enabled (languages.js file exists, languages are enabled, and headerLink has a languages item. This allows seeing using the site without having synced with crowdin. Once synced, those files will replace the default set generated by this PR.",3,0
156,2017-10-23T02:56:17Z,2017-10-23T13:31:12Z,2017-10-23T13:31:12Z,1,2,0,"This is a small change. It removes the animation from anchor tags on hover, but keeps it on blur. General best practice to remove opening animations for items which are clicked via muscle memory (context menus, anchor links, etc).",3,0
157,2017-10-23T05:17:17Z,2017-10-26T23:12:48Z,2017-10-26T23:12:48Z,1,14,12,"According to the Google sitemap spec and the example of alternate languages, I think this is the correct way to write the sitemap. This should help avoid getting alt-language pages in English search results and generally improve search.
Here's an example of the ReasonReact sitemap generated with this code: https://gist.github.com/rickyvetter/d12435cbed09f537459bbb64ee5c77de",4,0
158,2017-10-23T07:26:38Z,2017-10-23T22:01:27Z,2017-10-23T22:01:27Z,2,35,2,"This adds ""Translate this Doc"" and ""Edit this Doc"" to the list of string that can be translated. Also changes how the translations are written so that en.json will overwrite specific translations. This allows for overriding Docusaurus provided strings that a project may not like (for example ReasonReact would like to say ""Edit"" instead of ""Edit this Doc"" in English).",4,1
159,2017-10-24T01:33:35Z,2017-10-24T20:32:27Z,2017-10-24T20:32:27Z,2,24,9,"Test:
Ran a separate server on port 3000
Checking if port 3000 is free...
Extracting translateable strings from files...
Loading translation files...
Generating Metadata for Docs....
Generating Metadata for Docs....
server.js triggered...
Generating Metadata for Docs....
Extracting translateable strings from files...
listening on port: 3000
Open http://localhost:3000/
Port 3000 is in use

Fixes #124",3,1
160,2017-10-24T14:12:23Z,,2017-10-26T23:10:50Z,6,76,61,"This PR renders dates based on browser locale.
@rickyvetter requested this support on #143
How to test:

Switch your machine's locale/language to Japanese (or another language).
Restart browser
Load a page from blog and note that the date is localized.

English US:

Japanese:",4,6
161,2017-10-24T14:35:57Z,2017-10-24T20:46:43Z,2017-10-24T20:46:43Z,2,19,24,"This will remove the [Read More] button that shows on the blog page list for truncated blog posts.
Fixes #82.
To test:

Run docusaurus locally
Visit http://localhost:3000/blog
Note the [Read More] button on first blog post
Running with PR will hide the button.",3,0
162,2017-10-24T16:28:45Z,2017-10-30T22:47:13Z,2017-10-30T22:47:13Z,10,28,24,"This is a breaking change that renames the Marked component, which is exposed to clients via CompLibrary, to MarkdownBlock. This moves us away from exposing internal implementation details to clients, and gives us flexibility to change markdown parsing/rendering engines in the future.
This is built on top of the remarkable branch, therefore #153 should be merged first.",4,3
163,2017-10-24T17:15:52Z,2017-10-25T02:27:37Z,2017-10-25T02:27:38Z,3,10,4,"This PR removes the string replace text that didn't allow periods in blog post file names.
It's a useful enough feature, suggested in #83.",3,1
164,2017-10-24T17:26:07Z,2017-10-26T23:12:17Z,2017-10-26T23:12:17Z,4,23,16,"Switches the fade-in heading anchor from a hash to a link SVG as seen in GFM on GitHub.
Test Plan
Verified Docusaurus site.
Before:

After:",4,2
168,2017-10-24T20:01:08Z,2017-10-25T21:04:25Z,2017-10-25T21:04:25Z,5,259,225,"This will allow us to define a npm-publish job that can hold and wait for approval. It will require someone with write access to this repo to go to https://circleci.com/gh/facebookexperimental/workflows/docusaurus and click Approve.
It will also provide more flexibility in the future when writing tests.
Finally, it's where Circle is moving towards, and new projects should launch on Circle 2.
Test Plan
Wait for Circle to run.
Verified Docusaurus site was published successfully by manually running through the deploy commands: 247b556",3,1
169,2017-10-24T21:23:44Z,2017-10-26T23:13:56Z,2017-10-26T23:13:56Z,8,18,27,"Fixes #96 by changing split text from ""static"" to ""/static/""",3,0
176,2017-10-24T23:19:36Z,2017-10-25T02:21:20Z,2017-10-25T02:21:20Z,2,25,8,"Updates translation docs to link to crowdin-cli download page
Adds suggestion to translations docs to disable English
Adds a comment to the top of website/i18n/en.json notifying the viewer that this file is autogenerated.",3,0
177,2017-10-24T23:22:41Z,2017-10-25T02:19:39Z,2017-10-25T02:19:39Z,2,25,4,Use the previous and next doc metadata to show docs in the buttons,3,0
179,2017-10-25T02:37:14Z,2017-10-30T18:00:05Z,2017-10-30T18:00:05Z,1,19,19,"I was not totally clear on the issue here, but I assumed is that you wanted normal navigation to begin at 736px instead of 1024px. I think this does it.
Tested 735px was mobile, 736px was normal
Fixes #102",5,5
180,2017-10-25T04:50:37Z,2017-10-26T19:10:53Z,2017-10-26T19:10:53Z,1,0,110,"From what I can tell, all of these styles are unused. Likely most came from the Jest site? They should be moved to the custom css of that site if so.
Tested with:
ag poweredByContainer
ag poweredByItem
ag itemLarge
ag jest-repl
ag video # some results, but unrelated",5,2
181,2017-10-25T15:34:09Z,2017-10-26T19:16:37Z,2017-10-26T19:16:37Z,6,10,18,"Previously, we exposed a sourceCodeButton key that would allow a GitHub button to be displayed in your template. However, the code was not provided by Docusaurus itself - it's available in the basic template, and the template was not checking for the presence of the config key.
I think part of the reasoning for providing was key is that it allowed us to conditionally include the GitHub button script include in the header. Now that we have a ""scripts"" key that allows arbitrary configs to be loaded, I think we can remove the sourceCodeButton key and let people roll out their own implementations.
For ease of use, the example template contains all the code you need to use this button in your site.
Fixes #44.",3,1
187,2017-10-26T02:24:23Z,2017-10-26T19:09:13Z,2017-10-26T19:09:13Z,1,1,1,"Checking if a port was in use raised a bug where the port coming in from the command line is a string and not an int. And that was causing the check to fail. Make the port an int from the get go.
@vjeux found this bug when testing the new package.",3,1
189,2017-10-26T15:19:35Z,2017-10-26T19:07:02Z,2017-10-26T19:07:02Z,4,24,16,"In my previous commit, I was applying syntax highlighting twice (on the server side, as well as client side). This PR removes the client side bit.
A side effect is that code blocks don't automatically get assigned the correct class, so I've had to make use of the langPrefix option to apply the .hljs class to code blocks. Unfortunately this only works properly when a fenced code block specifies a language, otherwise the langPrefix won't be applied and the code block will not have the correct CSS class.
I've worked around this by applying Docusaurus's code block styling to pre code instead of .hljs, which mostly works, but it would have left plain (non-language) fenced code blocks lacking a background color (which was been handled by Highlight.js). I am bringing back the codeColor site config to allow sites to declare the background color, which ideally should match their Highlight theme.
All of this is non-ideal, and perhaps it's best to consider other markdown libraries that may work better with either Highlight.js or Prism.js.
Test Plan
Verify that the Markdown Features doc renders nicely:",3,2
195,2017-10-28T22:35:11Z,2017-10-30T17:55:40Z,2017-10-30T17:55:40Z,1,6,4,This moves main.css to the bottom to allow it to easily override previous styles.,4,2
196,2017-10-29T20:28:25Z,2017-10-30T16:51:44Z,2017-10-30T16:51:44Z,1,1,0,This enforces an already-unspoken rule that in the desktop nav view the body takes up 70% of the wrapper width. Not enforcing this can lead to the container growing to take up the width of it's children. The easiest way to cause issues is with pre tags with long lines of code. See example issue:,3,0
198,2017-10-30T18:59:45Z,,2017-10-30T22:23:24Z,2,17,20,,3,1
200,2017-10-31T01:55:31Z,2017-10-31T16:23:48Z,2017-10-31T16:23:48Z,1,26,23,,3,0
201,2017-10-31T14:14:11Z,2017-10-31T15:46:39Z,2017-10-31T15:46:39Z,1,10,15,,3,0
206,2017-11-01T17:23:22Z,2017-11-01T19:16:16Z,2017-11-01T19:16:16Z,1,6,4,"I don't want to have to add the language i'm working on to every single block nor do I want to rely on a default heuristic to find the language.
This adds the ability to write
highlight: { defaultLang: 'xxxx' }
in siteConfig.js to force the language when not specified.
I tested it without a a highlight block, without a defaultLang attribute and with one and with a wrong one. All of them work as expected.",3,0
208,2017-11-01T19:39:28Z,2017-11-01T20:40:00Z,2017-11-01T20:40:00Z,1,4,9,"Marked had the ability to display html code. This is useful if you want to embed iframes, set size to images... This allows arbitrary html to be embedded with no sanitization, so <script>alert()</script> will be executed. This isn't such a big issue since the markdown is written only by contributors.
I also removed the componentWillUpdate call since it's not used (and wrong).",3,0
217,2017-11-09T04:19:21Z,2017-11-13T21:50:40Z,2017-11-13T21:50:40Z,8,44,16,"e.g.,
The default is
docs/*.md
This pull request allows
docs/somedir/*.md
or
docs/somedir/anotherdir/*.md
or
website-docs/*.md
or
aFolder/anotherFolder/*.md
Notes:

All URLs are still /docs/*.html (i.e. the subpath does not get preserved in the link).
Files in translated_docs, if any, will still only be one level
This should not affect translations or versioning

Test Plan:
Tested on Docusaurus itself with various combinations and site seemed to work.
And this should NOT be a breaking change since docs is still the default.",5,2
225,2017-11-14T00:41:10Z,2017-11-14T01:54:25Z,2017-11-14T01:54:25Z,2,16,8,Also moves the scripts above the custom stylesheet to follow the comment :),3,0
226,2017-11-14T23:22:59Z,2017-11-15T04:36:26Z,2017-11-15T04:36:26Z,1,12,2,"This would fail silently. The actual error, after some digging, was found to be:
TypeError: Cannot read property 'title' of undefined
    at /Users/hramos/git/react-native/website/node_modules/docusaurus/lib/server/readMetadata.js:321:11
    at Array.forEach (native)
    at Object.generateMetadataDocs (/Users/hramos/git/react-native/website/node_modules/docusaurus/lib/server/readMetadata.js:318:28)
    at reloadMetadata (/Users/hramos/git/react-native/website/node_modules/docusaurus/lib/server/server.js:66:18)
    at execute (/Users/hramos/git/react-native/website/node_modules/docusaurus/lib/server/server.js:126:3)
    at /Users/hramos/git/react-native/website/node_modules/docusaurus/lib/start-server.js:50:5
    at _fulfilled (/Users/hramos/git/react-native/website/node_modules/q/q.js:798:54)
    at self.promiseDispatch.done (/Users/hramos/git/react-native/website/node_modules/q/q.js:827:30)
    at Promise.promise.promiseDispatch (/Users/hramos/git/react-native/website/node_modules/q/q.js:760:13)
    at /Users/hramos/git/react-native/website/node_modules/q/q.js:574:44",3,0
229,2017-11-15T17:56:09Z,2017-11-15T20:13:37Z,2017-11-15T20:13:37Z,1,21,8,"Changed to keep consistency with other parts of the doc - ""you"" versus ""users"". Also used yarn commands to be consistent with other docs on the website.",3,0
231,2017-11-15T22:39:44Z,2017-11-15T23:55:09Z,2017-11-15T23:55:09Z,1,6,6,"The doc <-> version discovery logic here was failing to return the correct version. With the fix, we now ensure we go from newest version to oldest, returning the first hit we find. This results in the most up to date doc being returned, given a max version number.
This fixed the issue I was running into with RN.",3,4
233,2017-11-16T08:02:42Z,2017-11-16T17:23:55Z,2017-11-16T17:23:55Z,1,3,0,The dropdown positioning makes it overlay the main menu on mobile layout. This means that clicking the language button a second time doesn't close the menu.,3,0
239,2017-11-20T20:22:07Z,2017-11-21T17:44:46Z,2017-11-21T17:44:46Z,2,69,70,"Fixes #123
Running docusaurus-init will now output the following:
Wrote docusaurus scripts to package.json file.

.gitignore already exists in /Users/hramos/git/docusaurus. Rename or remove the file to regenerate an example version.

Example website created in git//Users/hramos/git/docusaurus/website

Rename git/docs-examples-from-docusaurus to git/docs to see the example docs on your site.

Rename git/website/blog-examples-from-docusaurus to git/website/blog to see the example blog posts on your site.

Note that this does not yet print a tree representation of the files created in the filesystem, but it greatly simplifies the logspew.",3,1
241,2017-11-21T23:26:53Z,2017-11-27T05:59:29Z,2017-11-27T05:59:29Z,1,2,2,"Let the user know which id we were not able to load, to help with debugging.",3,0
