number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
274,2022-08-14T18:31:22Z,2022-08-15T05:32:42Z,2022-08-15T05:32:42Z,1,1,1,Fixed typo in what is private ip answer,2,0
277,2022-08-18T23:26:41Z,2022-08-25T06:02:08Z,2022-08-25T06:02:08Z,1,6,0,2 solutions,2,0
283,2022-09-06T19:02:00Z,2022-09-07T01:32:04Z,2022-09-07T01:32:04Z,1,1,1,"Edited summary ""What is continuous integration"". Added ""be"" to sentence.",2,0
284,2022-09-07T00:13:08Z,2022-09-07T01:32:14Z,2022-09-07T01:32:14Z,1,1,1,Update README.md to fix the minor mistake.,2,0
302,2022-10-12T04:29:28Z,2022-10-13T06:58:00Z,2022-10-13T06:58:00Z,2,36,0,,2,1
310,2022-11-07T11:23:46Z,2022-11-08T16:20:16Z,2022-11-08T16:20:16Z,5,42,28,"Working Github page after the changes: https://dlccyes.github.io/devops-exercises/

Escape the curly braces so that Jekyll won't complain (ref)
Change the internal link in the HTML part of the main README from path/README.md to path, so that the links are accessible on both Github and Github page.",2,0
314,2022-11-11T12:46:55Z,2023-02-05T18:51:34Z,2023-02-05T18:51:34Z,1,48,52,"I think it would be better if the methods returned more filtered strings,using regular expressions we can filter those questions and answers.",2,3
317,2022-11-15T09:00:17Z,2022-11-16T15:05:41Z,2022-11-16T15:05:41Z,2,11,10,,3,0
318,2022-11-16T14:59:24Z,2022-11-23T20:22:55Z,2022-11-23T20:22:55Z,1,4,0,,2,0
319,2022-11-18T20:33:14Z,2022-11-23T20:23:38Z,2022-11-23T20:23:38Z,1,3,3,"Most of the sources say that Ansible is declarative, even the official doc https://docs.ansible.com/ansible/latest/reference_appendices/glossary.html#term-Declarative",2,0
321,2022-11-19T06:12:59Z,,2023-02-05T18:46:36Z,1,26,0,Very useful content. Please approve my request,3,1
322,2022-11-23T08:39:57Z,2022-11-23T20:24:52Z,2022-11-23T20:24:52Z,1,1,1,"Update ACL as ""public-read"" for the public bucket",3,0
323,2022-11-28T05:53:37Z,2022-12-04T20:20:34Z,2022-12-04T20:20:34Z,1,17,0,Add shell script exercise argument check solution.,2,0
324,2022-12-03T06:38:09Z,2022-12-04T20:21:25Z,2022-12-04T20:21:25Z,1,0,8,,2,0
325,2022-12-12T12:03:26Z,2022-12-12T14:01:56Z,2022-12-12T14:01:56Z,2,44,2,"Add questions on SRE KPIs, postmortems, toil and Chaos engineering",2,0
326,2022-12-20T12:23:28Z,2022-12-23T08:12:19Z,2022-12-23T08:12:19Z,1,12,0,"Adding an answer to How does ""SSL handshake work?"" question.",2,0
329,2022-12-30T01:08:21Z,2022-12-30T16:26:06Z,2022-12-30T16:26:06Z,1,9,1,,2,0
331,2023-01-02T15:57:24Z,2023-01-04T12:18:59Z,2023-01-04T12:18:59Z,1,2,2,"Since 1.14, Kubectl also supports the management of Kubernetes objects using a kustomization file. cf. https://kubernetes.io/docs/tasks/manage-kubernetes-objects/kustomization/#bases-and-overlays",3,0
340,2023-01-29T13:25:34Z,2023-01-29T20:55:59Z,2023-01-29T20:55:59Z,1,8,0,I have answered to some questions of the Puppet topic.,2,0
342,2023-01-31T12:20:43Z,2023-02-02T11:00:42Z,2023-02-02T11:00:42Z,1,55,10,,2,0
343,2023-01-31T17:33:03Z,2023-02-02T10:59:41Z,2023-02-02T10:59:41Z,1,13,1,I have answered to some MongoDB questions.,3,0
344,2023-02-01T00:25:50Z,2023-02-02T11:00:23Z,2023-02-02T11:00:24Z,2,10,3,Signed-off-by: Fabio Kruger 10956489+krufab@users.noreply.github.com,2,0
346,2023-02-02T13:59:08Z,2023-02-03T09:42:59Z,2023-02-03T09:42:59Z,4,90,0,Adding more python exercise and solution,2,2
348,2023-02-17T11:42:13Z,2023-02-17T18:35:02Z,2023-02-17T18:35:03Z,1,18,1,,2,0
354,2023-02-28T11:27:59Z,2023-03-25T11:07:39Z,2023-03-25T11:07:39Z,1,17,10,"Hello, I tried to update some of Elasticsearch's answers.",3,0
358,2023-03-08T16:14:50Z,,2023-05-27T17:40:06Z,5,72,1,"I've added 2 more exercises and solutions to the shell scripting section, working on more..
i would love if this pull request is merge thank you, @bregman-arie @spuder",5,4
360,2023-03-16T12:43:33Z,2023-03-25T11:02:45Z,2023-03-25T11:02:45Z,1,65,5,"Answered:
Describe the following network devices and the difference between them: • router • switch • hub
What is TTL? What does it helps to prevent?
Can you have two DHCP servers in the same network? How it works?
What is SSL tunneling? How does it works?
What is a socket? Where can you see the list of sockets in your system?
What is IPv6? Why should we consider using it if we have IPv4?
What is VLAN?
True or False?. Ping is using UDP because it doesn't care about reliable connection.
What is SDN?
What is ICMP? What is it used for?
Which factors affect network performances?
Removed Duplicate:
Which factors affect network performances",3,0
362,2023-03-21T09:14:55Z,2023-03-25T10:59:55Z,2023-03-25T10:59:55Z,1,34,29,,3,0
365,2023-03-26T07:26:27Z,,2024-02-02T13:17:16Z,1,57,0,,3,2
366,2023-03-26T15:54:57Z,2023-05-27T17:44:15Z,2023-05-27T17:44:15Z,1,110,12,Insert reply for questions on Prometheus section,2,0
368,2023-03-31T19:48:58Z,2023-05-27T17:45:16Z,2023-05-27T17:45:16Z,2,32,4,this is my first  contribution that i have answered a question in linux,2,1
375,2023-04-04T11:49:47Z,2023-05-27T17:45:45Z,2023-05-27T17:45:45Z,1,23,1,,2,0
379,2023-04-07T07:25:37Z,2023-04-07T20:52:10Z,2023-04-07T20:52:10Z,1,4,0,"Add explanation of network congestion and its causes.
Provide recommendations for preventing and managing network congestion.",2,0
385,2023-04-30T13:10:52Z,2023-05-04T05:25:01Z,2023-05-04T05:25:01Z,1,1,1,,2,0
386,2023-05-04T08:05:44Z,2023-05-27T17:48:00Z,2023-05-27T17:48:00Z,1,275,0,"Answered the following questions:

You are given a pipeline and a pool with 3 workers: virtual machine, baremetal and a container. How will you decide on which one of them to run the pipeline?
How do you perform plan capacity for your CI/CD resources? (e.g. servers, storage, etc.)
How would you structure/implement CD for an application which depends on several other applications?
How do you measure your CI/CD quality? Are there any metrics or KPI’s (Key Performance Indicators) you are using for measuring the quality?
What are the advantages of Jenkins over its competitors? Can you compare it to one of the following systems? (Travis, Bamboo, Teamcity, CircleCI)
What plugins have you used in Jenkins?
Have you used Jenkins for CI or CD processes? Can you describe them?
What type of jobs are there? Which types have you used?
How to acquire multiple nodes for one specific build?
Whenever a build fails, you would like to notify the team owning the job regarding the failure and provide failure reason. How would you do that?
There are four teams in your organization. How to prioritize the builds of each team? So the jobs of team x will always run before team y for example
If you are managing a dozen of jobs, you can probably use the Jenkins UI. But how do you manage the creation and deletion of hundreds of jobs every week/month?
What is the different between a scripted pipeline to declarative pipeline? Which type are you using?
How would you implement an option of a starting a build from a certain stage and not from the beginning?
Do you have experience with developing a Jenkins plugin? Can you describe this experience?",2,0
387,2023-05-07T21:54:17Z,2023-05-15T20:15:02Z,2023-05-15T20:15:02Z,1,162,51,I added answers for around 15 questions and added 6 more questions to the hardware section.,3,1
389,2023-05-18T15:17:57Z,2023-05-27T17:39:38Z,2023-05-27T17:39:38Z,1,2,2,,3,0
390,2023-05-20T23:54:40Z,2024-02-02T13:17:34Z,2024-02-02T13:17:34Z,1,8,4,"resolved some issues, I hot it was helpful.",4,1
391,2023-05-20T23:55:59Z,2023-05-27T17:38:46Z,2023-05-27T17:38:46Z,1,1,1,,3,0
394,2023-06-09T08:24:58Z,,2024-02-02T13:19:00Z,1,1,0,"Added answer for ""What is GPU?"" which was missing.",2,0
397,2023-06-16T18:31:21Z,2024-02-02T13:19:52Z,2024-02-02T13:19:52Z,1,1,1,deafult => default,3,0
398,2023-06-26T18:05:55Z,2024-02-02T13:20:25Z,2024-02-02T13:20:25Z,2,48,0,I have added a solution to the exercise using Terraform,2,0
401,2023-07-18T13:25:20Z,2024-02-02T13:21:38Z,2024-02-02T13:21:39Z,1,2,1,rectify the spelling of properly,3,0
404,2023-07-30T19:03:28Z,2024-02-02T13:22:34Z,2024-02-02T13:22:34Z,1,2,2,,4,0
406,2023-07-31T11:46:22Z,,2023-11-29T17:04:49Z,1,6,0,,2,0
408,2023-08-01T10:42:25Z,,2024-02-02T13:23:00Z,1,33,0,add new question for CKA,3,1
411,2023-08-02T02:22:56Z,2023-08-24T20:02:53Z,2023-08-24T20:02:53Z,29,77,77,"Found via codespell -L caf,etcp,alle,aks",4,1
416,2023-08-03T14:22:24Z,,2023-08-24T19:57:11Z,1,0,0,,4,2
418,2023-08-03T21:00:26Z,2023-08-24T19:56:22Z,2023-08-24T19:56:22Z,1,2,3,,2,0
10199,2023-08-09T02:32:38Z,2023-08-24T20:01:01Z,2023-08-24T20:01:01Z,1,24,0,Add questions and answers of Hardware,3,1
10201,2023-08-10T22:37:43Z,2024-02-02T13:24:43Z,2024-02-02T13:24:43Z,1,2,0,,2,0
10202,2023-08-12T09:24:30Z,2023-08-24T20:05:15Z,2023-08-24T20:05:15Z,1,132,7,,3,0
10203,2023-08-14T04:38:36Z,2023-08-24T20:00:25Z,2023-08-24T20:00:25Z,1,3,1,README updated for the AWS section. Corrected ans of a question. Regarding cross-zone Load balancing.,3,0
10206,2023-08-18T16:30:34Z,,2024-02-02T13:25:12Z,1,3,2,"Updating the definition of the Observability under ""What's observability"" which was missing",2,0
10208,2023-08-21T18:49:37Z,2023-08-24T19:55:25Z,2023-08-24T19:55:25Z,1,5,0,"Issue #415  Update README.md
No answer for ""What's Observability?""
opened 3 weeks ago by bbrewington.",2,0
10209,2023-08-22T13:02:52Z,2023-08-24T19:54:37Z,2023-08-24T19:54:37Z,1,6,0,Adding some details to the section on Filebeat.,3,0
10233,2023-10-05T18:58:06Z,,2023-11-30T06:30:04Z,1,1,0,,2,1
10237,2023-10-25T19:00:08Z,2024-02-02T13:29:34Z,2024-02-02T13:29:34Z,1,4,1,"Molecule is my favorite tool for Ansible role development and ongoing maintenance.  As I was reading through this repo, I saw there was no answer for Molecule, so I thought I'd add one!",2,0
10238,2023-11-07T09:02:55Z,2024-02-02T13:29:09Z,2024-02-02T13:29:09Z,1,1,15,"Solution of  argument_check.md (shell scripting) was in exercise question also.
I removed it from exercise as it is already in solution file of it.",4,1
10241,2023-11-26T23:33:02Z,,2024-02-02T13:16:56Z,1,10,0,"updated the question ""What happens to running pods if if you stop Kubelet on the worker nodes?""",2,0
10242,2023-12-02T13:19:12Z,2024-02-02T13:16:32Z,2024-02-02T13:16:32Z,1,20,0,Wrote a short note on Apache Kafka ZooKeeper.,2,0
10243,2023-12-03T23:04:11Z,2024-02-02T13:15:31Z,2024-02-02T13:15:31Z,1,2,3,"Fixes the solution of the copy exercise with regards to step 4. Originally it did not move x and y to the files directory, but instead, it copied them to files.",2,0
10244,2023-12-03T23:26:25Z,2024-02-02T13:15:14Z,2024-02-02T13:15:14Z,3,6,7,fixes typos for linux create remove exercise.,2,0
