number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
237,2022-09-22T02:59:50Z,2022-09-22T04:42:13Z,2022-09-22T04:42:13Z,1,35,0,,2,1
238,2022-09-22T04:46:46Z,2022-09-22T06:21:41Z,2022-09-22T06:21:41Z,1,26,0,,2,0
239,2022-09-22T12:43:38Z,2022-09-23T01:05:53Z,2022-09-23T01:05:53Z,1,17,0,,2,0
240,2022-09-23T11:45:20Z,2022-09-24T04:25:18Z,2022-09-24T04:25:18Z,1,22,0,,2,0
241,2022-09-24T01:54:11Z,2022-09-24T14:34:06Z,2022-09-24T14:34:06Z,1,31,0,,2,2
242,2022-09-24T11:58:30Z,2022-09-24T15:06:17Z,2022-09-24T15:06:17Z,1,22,0,,2,0
244,2022-09-25T10:14:45Z,2022-09-25T12:09:53Z,2022-09-25T12:09:53Z,3,48,1,,2,7
245,2022-09-25T11:30:37Z,2022-09-25T12:48:05Z,2022-09-25T12:48:05Z,1,35,0,,2,0
246,2022-09-26T02:18:24Z,2022-09-26T04:43:34Z,2022-09-26T04:43:34Z,3,27,2,,2,0
247,2022-09-26T13:35:51Z,2022-09-27T01:03:21Z,2022-09-27T01:03:21Z,1,20,0,,2,0
249,2022-09-27T00:32:01Z,2022-09-29T10:13:05Z,2022-09-29T10:13:05Z,1,24,0,,2,3
252,2022-09-28T12:25:08Z,2022-09-29T03:14:05Z,2022-09-29T03:14:05Z,1,20,0,,2,0
254,2022-09-29T14:26:15Z,2022-09-29T17:21:16Z,2022-09-29T17:21:16Z,1,38,0,"我们这学期的计算机基础就是以这门课为基础的，我也才刚起步。真的感觉课程设计者用心程度和水平都很高，所以来 pr 个英文版，让更多人能学到这门好课！
另，后附的textbook链接只有中文版，或许我可以pr个英文版pdf（如果不涉及版权的话）",2,0
255,2022-09-29T19:37:17Z,2022-09-30T04:36:20Z,2022-09-30T04:36:20Z,1,54,0,Created MIT6.S081.en.md with a translation of MIT6.S081.md.,2,0
256,2022-09-30T02:36:21Z,2022-09-30T06:31:21Z,2022-09-30T06:31:21Z,2,29,1,,2,1
257,2022-09-30T07:23:04Z,2022-09-30T23:17:12Z,2022-09-30T23:17:13Z,4,31,3,,2,0
258,2022-10-01T08:35:32Z,2022-10-01T16:06:19Z,2022-10-01T16:06:19Z,1,21,0,,2,2
259,2022-10-01T12:26:09Z,2022-10-02T09:20:02Z,2022-10-02T09:20:02Z,1,23,0,,2,0
260,2022-10-03T10:43:21Z,2022-10-03T14:00:27Z,2022-10-03T14:00:27Z,9,38,14,,2,0
261,2022-10-03T12:17:50Z,2022-10-03T14:16:44Z,2022-10-03T14:16:44Z,1,19,0,,2,2
262,2022-10-04T03:51:26Z,2022-10-04T06:36:08Z,2022-10-04T06:36:08Z,2,34,1,,2,0
264,2022-10-08T05:17:54Z,2022-10-08T06:33:00Z,2022-10-08T06:33:00Z,1,9,0,,2,0
265,2022-10-08T07:19:05Z,2022-10-08T16:39:54Z,2022-10-08T16:39:54Z,2,25,1,,2,0
267,2022-10-09T04:59:06Z,2022-10-10T10:50:29Z,2022-10-10T10:50:29Z,2,47,0,,2,0
268,2022-10-11T08:41:05Z,2022-10-11T13:37:43Z,2022-10-11T13:37:43Z,1,28,0,,2,0
270,2022-10-12T11:44:34Z,2022-10-14T10:15:24Z,2022-10-14T10:15:24Z,9,44,12,,2,0
274,2022-10-15T05:59:36Z,2022-10-16T14:05:35Z,2022-10-16T14:05:35Z,7,35,6,,2,0
276,2022-10-18T02:18:41Z,2022-10-18T08:15:50Z,2022-10-18T08:15:50Z,1,18,0,,2,0
279,2022-10-20T10:35:15Z,2022-10-21T15:30:04Z,2022-10-21T15:30:04Z,1,24,0,,2,0
282,2022-10-22T08:33:16Z,2022-10-22T15:32:15Z,2022-10-22T15:32:15Z,1,28,0,,2,0
283,2022-10-23T11:05:02Z,2022-10-24T10:26:13Z,2022-10-24T10:26:13Z,1,23,0,,2,0
290,2022-10-25T15:05:29Z,2022-10-25T16:55:55Z,2022-10-25T16:55:55Z,1,19,0,,2,0
291,2022-10-27T05:12:13Z,2022-10-28T16:27:51Z,2022-10-28T16:27:51Z,2,2,0,,2,2
301,2022-10-31T12:19:18Z,2022-10-31T18:06:45Z,2022-10-31T18:06:45Z,2,40,1,,2,0
302,2022-10-31T16:38:31Z,2022-11-02T06:02:28Z,2022-11-02T06:02:28Z,3,53,1,#292,2,1
305,2022-11-04T17:24:05Z,2022-11-05T06:08:14Z,2022-11-05T06:08:14Z,1,10,8,"Update the textbook resource with:


计算机视觉方向推荐教材列表
深度学习方向推荐教材列表
Computer Networking: A Top-Down Approach
Fluid Simulation for Computer Graphics
Physically Based Rendering: From Theory To Implementation
Real-Time Rendering
Multiple View Geometry in Computer Vision
Probabilistic Robotics",2,0
315,2022-11-16T04:14:37Z,2022-11-17T08:45:04Z,2022-11-17T08:45:04Z,1,24,0,"本 PR 中包含新增的对 Stanford CS 143 课程介绍的翻译。
第 19 行处连续出现引号是否不自然存疑：本人不确定叙述书名的合理格式（例如是否使用引号或半角书名号等），愿对此熟悉的各位不吝赐教。",1,0
317,2022-11-18T11:51:40Z,2022-11-21T11:24:48Z,2022-11-21T11:24:48Z,1,27,0,,2,2
321,2022-11-20T09:33:58Z,,2024-04-13T16:08:15Z,2,33,0,"current version is quite simple. since i don't sure what to add is better.
if there's any suggestions, i can update more.",3,2
326,2022-11-22T22:21:25Z,2022-11-30T02:50:26Z,2022-11-30T02:50:26Z,1,22,0,,1,0
343,2022-12-04T13:22:24Z,2022-12-04T17:41:30Z,2022-12-04T17:41:30Z,2,4,0,添加了对CS110L进行版本适配的资源,2,0
346,2022-12-05T12:22:49Z,2022-12-05T13:47:12Z,2022-12-05T13:47:12Z,1,4,1,,2,0
367,2022-12-26T15:51:38Z,2022-12-27T11:00:04Z,2022-12-27T11:00:04Z,2,39,0,issue #356,2,2
368,2022-12-28T03:57:10Z,2022-12-28T12:34:03Z,2022-12-28T12:34:03Z,1,1,0,,2,0
372,2022-12-29T06:44:35Z,2023-01-03T03:18:22Z,2023-01-03T03:18:22Z,1,9,1,,2,0
376,2022-12-31T03:01:10Z,2023-01-04T14:50:52Z,2023-01-04T14:50:53Z,2,39,1,,2,0
384,2023-01-12T08:47:57Z,2023-01-18T03:31:24Z,2023-01-18T03:31:24Z,14,43,21,,2,0
387,2023-01-16T08:18:28Z,2023-01-18T03:29:29Z,2023-01-18T03:29:29Z,9,133,4,"Add several new courses:
CS50P Introduction to Programming with Python (Harvard University)
MIT 6.006: Introduction to Algorithms
MIT 6.046: Design and Analysis of Algorithms
Typo fixed:
The Information Theory, Pattern Recognition, and Neural Networks (Cambridge University)",2,0
404,2023-02-07T06:38:17Z,,2023-02-08T02:09:31Z,1,30,0,"Translated LaTeX.md
I changed some links and the new ones will link to websites in English.
Some links are deleted because I couldn't find their English version.",2,0
432,2023-04-07T11:24:00Z,2023-04-07T12:37:09Z,2023-04-07T12:37:09Z,1,1,0,,2,0
454,2023-05-22T16:14:20Z,,2023-05-24T10:59:16Z,2,4,1,"New video group (actually, only one person) working on Cninese ssubtitle occurred. And he promise that he will never give it up.",2,2
464,2023-06-07T02:43:57Z,2023-06-08T10:41:57Z,2023-06-08T10:41:57Z,3,51,0,"This course provides a comprehensive but concise introduction to the best practices of React front-end development and React Native mobile development. It focuses on the latest versions of React and React Native and is updated every semester. It is a valuable resource for tackling the complexities of front-end development.
The course also offers a good training ground. Be prepared for a significant workload throughout the semester. If you are unsure about how to write React code when doing homework, I recommend spending extra time carefully reading the relevant chapters on react.dev before diving in.",2,2
468,2023-06-13T17:47:54Z,2023-06-30T09:32:59Z,2023-06-30T09:32:59Z,3,35,4,"添加了来自于ETH的课程Computer Architecture 227-2210-00L, 修改了Digital Design and Computer Architecture 252-0028-00L。DDCA的内容我做了小幅度改动。
关于课程网站，可以指定年度，我把有视频的20年版和最新的22年版都列出来，供使用。
不清楚对mkdocs.yml的改动是否正确。
受限于自身英语水平，仅仅添加了中文版的介绍，没有添加英文版，也许需要大佬的帮助了。:)",3,7
476,2023-07-02T18:08:40Z,2023-07-03T15:15:16Z,2023-07-03T15:15:16Z,4,111,0,"This PR introduces the addition of the computer vision course EECS 498-007 offered by the University of Michigan (UMich), taught by Justin Johnson.
To mention, Justin Johnson is also the main contributor and maintainer of course CS231N when he's still pursuing his Ph.D. in Stanford.
Designed with beginners in mind, EECS 498-007 serves as an excellent resource and hands-on practice for those new to computer vision. The course does not require extensive prerequisites, making it accessible for a wide range of students.
I highly recommend this course to any student harboring an interest in computer vision. Your journey into this fascinating field could very well start here.",2,4
484,2023-07-25T05:56:35Z,2023-08-08T14:51:01Z,2023-08-08T14:51:01Z,2,24,0,添加了一门来自UCB的课程 Sysadmin DeCal，个人认为是一个高配版的Missing semester，内容重合度很高但是讲得更加细致、清晰，也更有条理，而且比起missing semester 20 少了程序调试但是增加了docker等我认为更有用的内容。同时我在其中添加了bandit游戏，用于弥补外校不能使用ucb服务器做作业的一些不足。,2,1
490,2023-08-15T10:52:27Z,2023-08-15T13:32:02Z,2023-08-15T13:32:02Z,3,69,0,"在编程入门中，添加CS3110 OCaml Programming。这门课程发源于MIT6.001 SICP,堪称modern SICP。
CS3110是康奈尔大学20余年函数式编程的教学成果，包含很多重要的编程思想，涉及OCaml语言基础，测试，开发，形式证明，数据结构和算法，编程语言特性实现等内容。了解并运用函数式编程范式，这门课有非上不可的理由。",2,3
493,2023-08-16T16:44:59Z,2023-08-17T11:29:11Z,2023-08-17T11:29:11Z,3,93,0,添加了斯坦福大学CS242编程语言课程,2,1
540,2023-12-14T10:19:40Z,2023-12-15T05:45:13Z,2023-12-15T05:45:13Z,3,48,0,,2,1
556,2024-01-24T14:03:48Z,2024-01-25T16:09:19Z,2024-01-25T16:09:19Z,5,45,2,,2,1
579,2024-03-30T11:57:07Z,2024-03-31T08:26:19Z,2024-03-31T08:26:19Z,3,73,0,,2,0
