number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
68,2019-04-28T21:08:49Z,2019-05-01T11:05:44Z,2019-05-01T11:05:44Z,1,2,1,"Added a sample project to Kudos-Slackbot.md.
https://cubic-quince.glitch.me/",2,7
69,2019-04-30T12:56:25Z,2019-05-01T11:08:02Z,2019-05-01T11:08:02Z,2,66,0,"Add Hello app specification
Resolves: N/a
See also: N/a",2,0
70,2019-05-02T19:51:29Z,2019-05-04T21:49:27Z,2019-05-04T21:49:27Z,2,72,1,"Add QRCode Badge Generator app specification
Resolves: N/a
See also: N/a",2,0
71,2019-05-03T20:24:00Z,2019-05-05T11:57:34Z,2019-05-05T11:57:34Z,28,37,37,,2,1
72,2019-05-03T23:47:13Z,2019-05-05T11:55:36Z,2019-05-05T11:55:36Z,2,63,0,"Add NASA Exoplanet Query app specification
Resolves: N/a
See also: N/a",2,0
73,2019-05-04T17:38:36Z,2019-05-05T11:55:14Z,2019-05-05T11:55:14Z,2,123,0,"Add IoT Mailbox simulator app specification
Resolves: N/a
See also: N/a",2,0
74,2019-05-08T13:31:40Z,2019-05-10T02:24:48Z,2019-05-10T02:24:48Z,2,201,0,Add First DB App project based on IndexedDB. Reviewer please note the addition of retrospective questions for Developers in the Bonus features section.,2,0
75,2019-05-09T23:50:17Z,2019-05-10T02:25:13Z,2019-05-10T02:25:13Z,2,88,0,"Add Sales Receipt app specification
Resolves: N/a
See also: N/a",2,1
76,2019-05-11T18:16:28Z,2019-05-12T05:49:07Z,2019-05-12T05:49:07Z,2,95,0,Add Boole Bot game specification,2,0
79,2019-05-17T01:03:52Z,2019-05-17T02:18:53Z,2019-05-17T02:18:53Z,2,69,0,"Add Vigenere Cipher app specification
Resolves: N/a
See also: N/a",2,0
80,2019-05-25T01:34:45Z,2019-05-26T15:16:22Z,2019-05-26T15:16:23Z,1,1,1,The Behance and Dribble links were broken. Without the https the link will just lead to a 404.,2,1
83,2019-06-05T16:39:49Z,2019-06-06T03:43:11Z,2019-06-06T03:43:11Z,5,9,9,Fixed the grammar in the readme and project files.,2,1
85,2019-06-13T14:15:40Z,2019-06-14T06:13:17Z,2019-06-14T06:13:18Z,1,1,0,Added My React Quiz App as a Example Project,2,1
86,2019-08-12T20:23:36Z,2019-08-21T09:29:50Z,2019-08-21T09:29:50Z,1,5,5,,2,1
101,2019-10-02T15:46:15Z,2019-10-05T17:01:03Z,2019-10-05T17:01:03Z,1,1,0,Add My Todo App as a Example Project.,2,4
136,2020-02-14T06:26:51Z,,2020-02-19T17:42:56Z,1,33,0,,2,2
137,2020-02-14T08:57:57Z,,2020-02-19T17:42:31Z,1,1,0,,3,1
220,2020-08-10T01:57:28Z,,2022-09-18T22:17:57Z,2,3,1,"This is not a bot, but the idea behind the application is the same)",1,0
265,2020-10-05T08:44:52Z,,2023-05-30T15:48:04Z,2,24,0,,3,1
382,2021-03-20T22:27:33Z,,2023-07-06T19:34:43Z,2,32,0,,4,4
391,2021-05-15T04:33:53Z,,2022-10-19T17:22:09Z,1,0,1,,2,0
508,2021-10-28T16:05:30Z,,2023-04-09T17:12:07Z,116,22731,12,"I made you a website for this repo.
Check it out
Lighthouse scores:

Mobile:

Performance: 70
Accessibility: 96
Best Practices: 100
SEO: 100


Desktop:

Performance: 99
Accessibility: 96
Best Practices: 100
SEO: 100



To deploy:
npm run build
npm run deploy
Extra steps in workflow:

/src/Projects.csv needs to be updated with each new app idea (the ID is just the name of the markdown file without "".md"" at the end)
the Projects/ folder has been moved to /src/Projects/
finally to deploy after each idea is added

Once this request is merged (if this request is merged):

You may wish to setup a GitHub action to automatically deploy on push

I hope you like what I have made. 😄",4,1
523,2022-06-12T16:25:28Z,,2023-06-26T08:09:46Z,1,1,1,Ho Chi Minh City is the correct name,3,1
