number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
322,2017-09-14T14:48:45Z,,2017-10-08T20:04:36Z,1,22,0,Attempt to fix #321,2,2
347,2017-09-23T21:55:41Z,2017-09-25T01:00:41Z,2017-09-25T01:00:41Z,4,63,72,,2,4
351,2017-09-27T02:43:29Z,2017-09-30T04:25:39Z,2017-09-30T04:25:39Z,4,224,34,Also allow the invocation of versions and aliases by placing the function in the versions dictionary of LambdaFunction,2,2
358,2017-09-29T00:22:01Z,,2017-10-07T23:09:51Z,1,4,0,"Please refer to the contribution guidelines in the README when submitting PRs.
The subject is empty for http endpoints. This is an easy fix that adds the subject to the message.",2,4
403,2017-10-13T18:10:40Z,2017-10-14T00:49:51Z,2017-10-14T00:49:51Z,1,24,2,"ShardIDs returned from the DynamoDBStreams emulator now mimic ShardIDs
in the production service.  Namely, they comply with the length requirements
in botocore.  Each returned ShardID is > 28 characters in length.
As ShardIDs from Kinesis are appended with -$UUID5.  The UUID5 value
generated is relative to the Kinesis stream name as well as the Kinesis
ShardID, ensuring that the value is consistent across multiple calls to
describe_stream.  Before ShardID values are passed through to
Kinesis, they are unwrapped to the original Kinesis value.
Please refer to the contribution guidelines in the README when submitting PRs.",2,1
415,2017-10-19T00:09:26Z,2017-10-23T23:33:44Z,2017-10-23T23:33:44Z,1,26,5,"See comment for details: #359 (comment)
It seems there is an issue that uploads over >128k do not work with the same error as being reported here. I get a message such as:
Unable to verify integrity of data upload.  Client calculated content hash (contentMD5: 8eET31STItFmGOd/IrNlCA== in base 64) didn't match hash (etag: 7eebd4a71c4c983bd38c1a227c22b236 in hex) calculated by Amazon S3.  You may need to delete the data stored in Amazon S3. (metadata.contentMD5: 8eET31STItFmGOd/IrNlCA==, md5DigestStream: null, bucketName: 4d52e9a7-8666-4149-9ff8-70d22e035782, key: 187c0368-1f2b-4062-883a-cf40ccfff568)


Additionally if I suppress the exception and continue anyway the assert on the lengths of the returned object differs... so it would appear uploads over 128k are indeed getting corrupted:
java.lang.AssertionError: array lengths differed, expected.length=156482 actual.length=156478
	at org.junit.Assert.fail(Assert.java:88)
       ...

This does seem to be a Java SDK specific issue. Or at least I have no problem uploading >128k objects using the AWS CLI.",2,7
479,2017-11-22T02:39:16Z,2017-11-22T13:40:43Z,2017-11-22T13:40:43Z,2,2,1,"Hi,
When you try to use Serverless Framework with Localstack is impossible to deploy because the Cloudformation generated by Serverless doesn't come with AccessControl property so the deployment breaks, I debug into the issue and we only need to make a quick fix and set a default value for this ACL to continue with the deployment.
This also fixes the issue #475  that I reported before.
NOTE: I also add a gitignore entry because I use PyCharm as IDE and there always create an .idea directory.",2,3
499,2017-12-07T20:57:39Z,2017-12-13T16:09:35Z,2017-12-13T16:09:35Z,20,1030,18,"I couldn't get the existing JUnit Test Runner to work on Windows, so I created a new test runner that leverages the localstack docker image.
The only dependency is to have docker installed so this should play nice on all environments.
The TestRunner will automatically pull the localstack image, start up a container, wait for it to be ready, and shut down the container after the suite is completed.",2,3
500,2017-12-08T13:46:25Z,2017-12-28T01:35:30Z,2017-12-28T01:35:30Z,3,99,5,"According to amazon documentation, RequestHandler can use POJOs as input: http://docs.aws.amazon.com/lambda/latest/dg/java-programming-model-req-resp.html
Executor will learn the type and try to deserialise the payload, then serialise the response if possible.
It will continue as normal if unable to serialise/deserialise.
One thing I did not do was to bump localstack-utils version, but since the build process requires some additional work I hope I can leave it up to @whummer ;)",2,3
518,2017-12-19T11:18:49Z,2017-12-27T21:09:29Z,2017-12-27T21:09:29Z,5,253,2,"Initial Support for the DynamoDB Event - for the use in Java Lambda,
the overall Java Executor would deserve some love. Will try to spend more time on this.
Still would require a bit more testing but it is pretty close.",3,2
550,2018-01-11T19:30:39Z,2018-01-24T05:13:06Z,2018-01-24T05:13:06Z,1,35,5,"Currently Firehose doesn't have any testing so I'm not sure on how to test this new feature. But any feedback is appreciated.
We have a system where we need to stream all of our dynamodb records straight into elastic search via FIrehose.",3,5
567,2018-01-21T04:39:17Z,,2019-06-09T09:33:33Z,14,201,17,"Added support for identifying the docker network when running lambda functions in docker containers

The docker network used when running lambda functions in a container may be specified with the LAMBDA_DEFAULT_DOCKER_NETWORK and LAMBDA_SUBNET_AS_DOCKERNET environment variables along with the subnet specified in the lambda's vpc config



Added environment variables specifying the function arn and function name
for use in docker command options -- useful when combined with LAMBDA_DOCKER_OPTIONS


fixed issue where environment variables were not returned in get_function_configuration


Added support for custom docker actions when running lambda functions in docker containers
custom options to be passed to docker can be specified via the LAMBDA_DOCKER_OPTIONS
environment variables


Added test configurations for lambda docker network config


Added lambda networking test to travis build


While this pull request is active, I am maintaining a docker image with these changes in the docker registry by the name of gadgetjunkie/localstack.  Feel free to use it as you see fit.",10,13
568,2018-01-21T04:40:31Z,2018-01-21T17:40:32Z,2018-01-21T17:40:32Z,1,17,5,"- call s3 lambda notifications asyncronously
    - send notifications when files are uploaded via POST method",2,1
574,2018-01-22T23:51:23Z,2018-01-24T05:02:28Z,2018-01-24T05:02:28Z,2,48,2,"To be consistent with behavior in AWS, set SNS message subject to
'Amazon S3 Notification' when publishing to SNS in response to actions in S3.
Messages going to Lambda or SQS are unaffected.
Created a test for this in integrations/test_notifications.py",2,1
599,2018-02-05T15:14:05Z,2018-02-18T20:24:24Z,2018-02-18T20:24:25Z,3,154,1,"Mocks UpdateTimeToLive, DescribeTimeToLive, TagResource, UntagResource & ListTagsOfResource apis as they are not implemented in DynamoDB.
Default response for DescribeTimeToLive is DISABLED.
Fixes this issue when integrating Terraform with localstack endpoints

Tested on terraform with dynamodb endpoint redirected to localstack dynamodb endpoint where the dynamodb tables in terraform files have ttl & tags attributes.",3,4
665,2018-03-13T21:29:52Z,2018-03-20T16:16:05Z,2018-03-20T16:16:05Z,8,307,168,"The idea of this little refactoring is to extract the Container initialization from the JUnit Runner, so we can manage programmatically a docker container. This way we can use the Java lib not only for tests, but to develop and to test integrated with Spring, for instance.",2,5
668,2018-03-15T21:09:29Z,2018-03-20T16:13:39Z,2018-03-20T16:13:39Z,2,129,78,"Fixes issue #516.
As stated in AWS Documentation if the message has a JSON MessageStructure it must contain a top-level JSON key of “default”,  other top-level keys can be defined to specific transport protocols.
So for a JSON MessageStructure if I have a message like this:
{‘default’: ‘message’, ‘sqs’: ‘sqs message’}
It firsts search for the subscriber protocol, if not found it will use the default value.
If the message’s MessageStructure is not set, nothing is changed.",2,2
672,2018-03-20T22:10:07Z,,2018-12-08T21:30:53Z,3,7,2,"First, thanks for your amazing work on localstack!
Please treat this as a start of a conversation rather than a full-featured PR. I'm not certain that this is the right direction and would love your feedback.
Motivation
The issue I'm having is that I'm running localstack behind a proxy, which is running on a specific host (which is covered by HOSTNAME_EXTERNAL, but is also on a different port from that of the proxy. So, when SQS returns the queue URL it returns the HOSTNAME_EXTERNAL that I set, but returns the local port and not the port that the client requests the proxy with.
[proxy:80] -> [localstack:4576] -> [elasticmq:4561]
What I've done at the moment, is I've set my SQS port to :80 (which is what my proxy wants). This works, but in my opinion is more of a workaround because any other service needs to return a URL pointing back to itself, I will not be able to also put it on :80 as it will be taken by SQS.
Proposed solution
So, the solution I'm proposing is to define a <SERVICE>_PORT_EXTERNAL and use that along with HOSTNAME_EXTERNAL. Alternatively (and if there are no plans to use HOSTNAME_EXTERNAL as a single external hostname for all services) we can change it to something like <SERVICE>_EXTERNAL_URI, which would be a host:port combination specific to a service.",3,4
674,2018-03-21T16:44:55Z,2018-03-31T18:28:07Z,2018-03-31T18:28:07Z,3,350,37,"See: https://docs.aws.amazon.com/sns/latest/dg/message-filtering.html
This pull request adds support for SNS subscription filters. These filters decide which messages on the topic the subscriber will accept. If a message does not meet the filter conditions then it will not be passed to the subscriber.
Specifically each attribute in the filter policy will be matched against that corresponding attribute in the messages' MessageAttributes. If the value of the attribute fails to match at least one of the conditions specified against the attribute in the filter, then it will not be passed to the subscriber.
Currently AWS supports the following:

Exact matches (whitelisting)
Anything-But (blacklisting)
Prefix
Numeric (=, >, <, >=, <=)
AND/OR logic",5,5
686,2018-03-28T19:28:28Z,2018-05-02T00:54:33Z,2018-05-02T00:54:33Z,2,140,3,These updates came from testing with Terraform.  Terraform would fail to create the Elasticsearch domain because it never saw it as completed.  Making these changes allowed creating an Elasticsearch domain and applying an access policy to that domain for testing.,2,5
700,2018-04-02T18:52:26Z,,2022-06-23T08:32:54Z,2,197,18,"The following issues are corrected:

windows paths are injected into the bash scripts (fixed by converting to linux paths)
commands passed into bash on windows must be enclosed in quotes
Process.waitFor() not working as expected on Windows (with embedded Linux)
reading the output streams from bash running in the java process problematic, leading to the following adjustments:

process.waitFor() changed to process.waitFor(timeout) with suitable timeouts selected based on empirical data
workarounds for all the stream reads put in place



Also added additional helpful logging/output which will assist Windows users in troubleshooting.
Tested on Windows 10 using the Linux Subsystem for Windows.  All of the localstack tests pass except for the SQS messaging tests.
┆Issue is synchronized with this Jira Bug by Unito",4,4
705,2018-04-04T18:42:00Z,2018-04-05T13:02:17Z,2018-04-05T13:02:17Z,1,1,1,"This upgrades the Kinesalite dependency to version 1.13.0.
This version is significant because of the following resolved issue, which prevented testing of the KCL versions 1.9.x:
mhart/kinesalite#59",3,1
759,2018-05-11T19:13:45Z,2018-05-24T12:22:01Z,2018-05-24T12:22:01Z,2,2,2,"On OSX, I am having permission errors and related, when trying deploy a simple Serverless function using Python runtime.
Caveats of this PR:

Tests will be added later, before merging the PR
Squashing can be done on merge, to keep the blame and reasoning before the merge.",2,1
814,2018-06-20T23:19:11Z,2018-07-07T17:43:21Z,2018-07-07T17:43:21Z,4,59,13,"This allows the API Gateway integration to properly dispatch HTTP requests to resources setup with HTTP method ANY.
Hopefully, this should fix #667 ... and maybe #449 as well.",3,1
821,2018-06-29T15:58:19Z,2018-07-05T04:58:31Z,2018-07-05T04:58:31Z,1,2,2,"Fixes #761, and formatting of object path.",3,3
827,2018-07-02T20:31:36Z,2018-07-07T17:44:30Z,2018-07-07T17:44:30Z,9,75,75,"async is a reserved keyword in Python 3.7 and currently breaks localstack, replaced all references with asynchronous. Tests passing.
See:

https://docs.python.org/3/whatsnew/3.7.html
https://docs.python.org/3/reference/compound_stmts.html#async",3,3
842,2018-07-09T16:13:17Z,2018-12-08T17:24:08Z,2018-12-08T17:24:08Z,1,7,0,"Catches the DeleteTopic API call and clears out the list of subscriptions per spec for the AWS SNS DeleteTopic API call.
No tests because test suite seems broken and flapping, looks like mostly in Lambda, so I couldn't get the test suite to run. Hoping the CI/CD will be able to check this",5,5
863,2018-07-23T11:40:47Z,2018-07-23T17:10:57Z,2018-07-23T17:10:57Z,1,4,0,"@whummer
Updated troubleshooting section. This was pending since I faced #227 issue.",3,2
864,2018-07-24T13:02:31Z,2018-08-02T15:47:56Z,2018-08-02T15:47:56Z,1,28,17,"@whummer
Please take a look.",3,5
866,2018-07-24T21:09:07Z,2018-08-02T12:56:29Z,2018-08-02T12:56:29Z,2,83,20,"This commit updates the calculation of the filter policy so that it works with message attribute values of type ""String.Array""",4,2
875,2018-08-02T16:40:25Z,2018-08-17T01:39:46Z,2018-08-17T01:39:46Z,4,95,15,Please refer to the contribution guidelines in the README when submitting PRs.,3,5
880,2018-08-03T14:32:32Z,2018-08-09T00:15:06Z,2018-08-09T00:15:06Z,6,21,16,"I opened this morning an issue about upgrading elasticmq dependency: #879
It seems that after the merge of softwaremill/elasticmq#143 FIFO queues should be available so I tried to bump to a more recent version. Not sure I missed something but I tried to create one FIFO queue and it still seems to not work
Step to reproduce
$ docker build -t localstack:custom .
$ docker run -d -e SERVICES=sqs -p 4576:4576 localstack:custom
$ aws --endpoint-url=http://localhost:4576 sqs list-queues
# empty output without queues

I created then the following terraform configuration:
References:
#718
https://www.terraform.io/docs/providers/aws/r/sqs_queue.html
provider ""aws"" {
  region                      = ""us-east-1""
  access_key                  = ""anaccesskey""
  secret_key                  = ""asecretkey""
  skip_credentials_validation = true
  skip_metadata_api_check     = true
  s3_force_path_style         = true

  endpoints {
    sqs      = ""http://localhost:4576""
  }
}

resource ""aws_sqs_queue"" ""terraform_queue"" {
  name                        = ""terraform-example-queue.fifo""
  fifo_queue                  = true
  content_based_deduplication = true
}
I saved this file in tf/main.tf
$ cd tf
$ terraform init -input=false
$ terraform plan -input=false
$ terraform apply -input=false -auto-approve

aws_sqs_queue.terraform_queue: Refreshing state... (ID: http://localhost:4576/queue/terraform-example-queue_fifo)
aws_sqs_queue.terraform_queue: Destroying... (ID: http://localhost:4576/queue/terraform-example-queue_fifo)
aws_sqs_queue.terraform_queue: Destruction complete after 0s
aws_sqs_queue.terraform_queue: Creating...
  arn:                               """" => ""<computed>""
  content_based_deduplication:       """" => ""true""
  delay_seconds:                     """" => ""0""
  fifo_queue:                        """" => ""true""
  kms_data_key_reuse_period_seconds: """" => ""<computed>""
  max_message_size:                  """" => ""262144""
  message_retention_seconds:         """" => ""345600""
  name:                              """" => ""terraform-example-queue.fifo""
  policy:                            """" => ""<computed>""
  receive_wait_time_seconds:         """" => ""0""
  visibility_timeout_seconds:        """" => ""30""

Error: Error applying plan:

1 error(s) occurred:

* aws_sqs_queue.terraform_queue: 1 error(s) occurred:

* aws_sqs_queue.terraform_queue: [ERR] Error updating SQS attributes: InvalidAttributeName: InvalidAttributeName; see the SQS docs.
	status code: 400, request id: 00000000-0000-0000-0000-000000000000

Terraform does not automatically rollback in the face of errors.
Instead, your Terraform state file has been partially updated with
any resources that successfully completed. Please address the error
above and apply again to incrementally change your infrastructure.

Would I need any further step?",3,6
897,2018-08-13T19:36:51Z,2018-09-03T13:23:47Z,2018-09-03T13:23:47Z,1,1,1,"As it was mentioned in this previous pr introducing support for FIFO queues (#880), the merge done on elasticmq an hour ago (softwaremill/elasticmq#148) and the release of v 0.14.5 will allow to create FIFO queues with terraform using localstack.
If you consider it interesting, I may add a ci step in a separated PR testing the creation of resources via terraform for several services. This will ensure the compatibility with them and provide some examples (@apparentlymart would it be interesting for you as well?)",3,3
898,2018-08-13T23:07:21Z,2018-11-22T18:15:40Z,2018-11-22T18:15:40Z,4,87,6,Please refer to the contribution guidelines in the README when submitting PRs.,6,7
904,2018-08-17T13:31:36Z,2018-09-01T16:48:35Z,2018-09-01T16:48:35Z,7,107,6,Currently event notification configurations for lambda functions that use an SQS queue as the source are not taken into account. This PR adds that functionality based on the implementation of a similar Kinesis/Lambda interaction.,4,5
930,2018-09-12T17:42:40Z,2019-02-23T16:38:10Z,2019-02-23T16:38:10Z,5,204,1,"Add S3EventParser class
Extend LambdaExecutor.java to call S3EventParser for s3 events
Add S3EventMappingTest.java
Add /resources/S3EventLambda.json",4,12
960,2018-10-12T12:32:36Z,2018-10-18T22:06:27Z,2018-10-18T22:06:27Z,5,35,3,"queryStringParameters.
This is how the apigateway request is translated to an event for lambda AWS_PROXY integration in localstack.
this is my path_part definition v1.2.0/{locale}/ab-tester/{target}
.
.
.
2018-09-28T11:31:51.571Z        b8de8ee4-ccde-12c8-68a1-44e666a4b318    Request:  { 
  body: '',
  headers:
   { 
     'content-length': '0',
     'accept-encoding': 'gzip, deflate',
     host: 'localhost:4567',
     accept: '*/*',
     'user-agent': 'Mozilla',
     connection: 'keep-alive',
     'cache-control': 'no-cache',
     'content-type': 'application/x-www-form-urlencoded' 
  },
  resource: '/restapis/A-Z40542153A-Z/dev/_user_request_/v1.2.0/de/ab-tester/learn_language_filter_target?learn_language_alpha3=POR',
  queryStringParameters: {},
  httpMethod: 'POST',
  stageVariables: {},
  path: '/v1.2.0/de/ab-tester/learn_language_filter_target?learn_language_alpha3=POR',
  pathParameters: { 
     locale: 'de',
     target: 'learn_language_filter_target?learn_language_alpha3=POR' 
  },
  isBase64Encoded: false 
}
Obviously the queryStringParams is not supported yet, and also the resource path will include the part after ? as part of the the path.
So this is PR to support queryStringParameters.

After building the docker image for these changes, this is how the new request looks like
START RequestId: c2289296-c19c-10d9-f875-7a7bd4991c8d Version: $LATEST
2018-10-12T12:21:01.432Z        c2289296-c19c-10d9-f875-7a7bd4991c8d    Request:  { 
  body: '',
  headers:
   { 
     'content-length': '0',
     'accept-encoding': 'gzip, deflate',
     connection: 'keep-alive',
     accept: '*/*',
     'user-agent': 'PostmanRuntime/7.3.0',
     host: 'localhost:4567',
     'cache-control': 'no-cache',
     'postman-token': '60b85d39-b930-4443-977d-02bd5ffc8c72' },
  resource: '/restapis/9A-Z30798483/dev/_user_request_/v1.2.0/de/ab-tester/blabla?foo=foo&bar=bar&bar=baz',
  queryStringParameters: { foo: 'foo', bar: [ 'bar', 'baz' ] },
  httpMethod: 'POST',
  stageVariables: {},
  path: '/v1.2.0/de/ab-tester/blabla',
  pathParameters: { locale: 'de', target: 'blabla' },
  isBase64Encoded: false 
}",4,3
977,2018-10-23T11:37:54Z,2018-12-15T23:03:00Z,2018-12-15T23:03:00Z,2,55,11,"Correctly map SNS message attributes to SQS message attributes when RawMessageDelivery is enabled.
Fixes #655",4,4
993,2018-10-30T14:56:51Z,2018-10-31T09:16:53Z,2018-10-31T09:16:53Z,1,1,1,Fix #992 by checking the topic ARN is not None in SNS forwarding function,3,4
997,2018-11-02T22:06:37Z,2018-12-07T17:51:25Z,2018-12-07T17:51:25Z,6,356,243,"requestContext
According to aws docs https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-create-api-as-simple-proxy-for-lambda.html
the event that is passed to the lambda when aws_proxy integration type is used, should contain requestContext object that contains some information about the request.
In my case I use this object to get the the sourceIp of the request where my lambda behaviour depends on that sourceIp:
const remoteIp = requestContext.identity.sourceIp;
So this PR is a solution to support the missing object in general, and in particular to support some of the information that my lambda behaviour depends on it such as the sourceIP
closes #996",3,2
1001,2018-11-06T15:00:22Z,2018-12-08T17:18:52Z,2018-12-08T17:18:52Z,2,60,2,"Updated check to send notifications to see if a multipart upload has been completed
Added spec to upload a file larger than 64MB, which is the default threshold to break up file uploads",4,2
1018,2018-11-23T09:40:18Z,2019-02-19T00:45:56Z,2019-02-19T00:45:56Z,5,32,3,"Primarily this can be used to create resources on localstack which is why the aws cli is also installed so the script running inside container can use it.
It solves problems like #1014
Please refer to the contribution guidelines in the README when submitting PRs.",7,15
1026,2018-11-28T09:12:21Z,2018-12-12T13:52:19Z,2018-12-12T13:52:19Z,1,1,1,fix #1024,3,3
1043,2018-12-06T23:59:40Z,2019-03-13T04:51:14Z,2019-03-13T04:51:14Z,2,55,5,"Implement a helper function to check for the existence of a bucket before performing a CORS operation on the bucket. If the bucket does not exist, the status code is returned in the response.",4,3
1048,2018-12-08T22:56:19Z,2018-12-09T00:44:51Z,2018-12-09T00:44:52Z,2,133,136,In #997 I needed to reuse in tests some of the helper methods defined in apigateway_listener In this PR I continued extracting the rest to the helpers module.,3,2
1050,2018-12-10T18:47:44Z,,2019-04-13T14:15:15Z,1,3,3,"This PR makes it so when you create and run a lambda that it uses the default timeout(currently 3 second) unless otherwise specified. It relates to this issue.
Tests: I didn't add tests because it is just adding a default value when finding an object in the data dictionary.",4,4
1051,2018-12-10T19:13:52Z,2019-01-28T03:15:39Z,2019-01-28T03:15:39Z,3,341,284,"Refactor issue #614
Refactor to add a static helper method for readability and testability.
This helper method makes it explicit how we notify on Multipart Uploads; the only POST operations that starts with uploadId
Added an integration test for s3 multipart upload and unit tests.
Name                                                            Stmts   Miss  Cover   Missing
---------------------------------------------------------------------------------------------
localstack/services/s3/s3_listener.py                             319     63    80%   61, 64-66, 147-148, 154-155, 161-167, 170, 175-185, 200-203, 229, 231, 240-250, 255-260, 275-280, 429, 437, 459, 462-463, 466-469, 472, 482, 491-493, 514
---------------------------------------------------------------------------------------------
TOTAL                                                            6008   1563    74%
----------------------------------------------------------------------
Ran 89 tests in 172.724s

Name                                                            Stmts   Miss  Cover   Missing
---------------------------------------------------------------------------------------------
localstack/services/s3/s3_listener.py                             325     63    81%   61, 64-66, 147-148, 154-155, 161-167, 170, 175-185, 200-203, 229, 231, 240-250, 255-260, 275-280, 429, 437, 459, 462-463, 466-469, 472, 482, 491-493, 512
---------------------------------------------------------------------------------------------
TOTAL                                                            6015   1581    74%
----------------------------------------------------------------------
Ran 91 tests in 164.321s",3,5
1053,2018-12-10T23:36:26Z,,2021-09-06T21:48:03Z,4,56,5,"Added the functionality to keep track fo how long a lambda has been running. get_remaining_time_in_millis() now will return how much longer the lambda can run before it will be killed.
Tests: To test this we implemented test_lambda_remaining_time() that runs two lambdas. The first lambda sleeps for 5 seconds and then we check to make sure it has passed it's timeout. The other returns instantly and a check is done to make sure that there is still time left in its 5 second timeout.
┆Issue is synchronized with this Jira Bug by Unito",5,6
1082,2019-01-10T11:20:47Z,2019-01-27T22:53:21Z,2019-01-27T22:53:22Z,3,29,3,"Fix #1035
install ES plugin by  supports Amazon Elasticsearch Service
https://docs.aws.amazon.com/elasticsearch-service/latest/developerguide/aes-supported-plugins.html",2,6
1086,2019-01-11T20:43:54Z,2019-01-28T00:24:00Z,2019-01-28T00:24:00Z,2,52,37,"I'm creating this PR to trigger TravisCI and (hopefully) reproduce the bug I think I've discovered in #1084.  Sorry for the spam; it's the quickest way for me to run the tests.
This is a fix for #1084.  I've squashed it to a single commit as requested, but this means you can't see the tests failing.  Should I split this into two commits, one that adds failing tests and one that fixes the bug?",4,7
1100,2019-01-28T13:06:07Z,2019-02-21T00:40:30Z,2019-02-21T00:40:30Z,1,24,0,Please refer to the contribution guidelines in the README when submitting PRs.,4,3
1120,2019-02-11T18:10:17Z,2019-02-23T21:31:09Z,2019-02-23T21:31:09Z,1,25,0,"Issue is outlined in
#869
and
#538
(Specifically
#538 (comment))
One of the external symptoms of the bug is that S3 interactions for
objects that are only the null string (zero length objects) throw
an error like
Client calculated content hash (contentMD5: 1B2M2Y8AsgTpgAmY7PhCfg== in base 64) didn't match hash (etag: ...
which is telling because the contentMD5 value is the base64 encoded
value for the md5 of null string. The correct etag value should be
d41d8cd98f00b204e9800998ecf8427e.
On multiple executions of the test case the etag generated by the S3
server is different so there is some non deterministic value being put
into the hash function. I haven't been able to find where the actual
issue exists in the code as I don't use python very often.
One workaround for avoiding this issue is to disable the MD5 validations
in the S3 client. For Java that means setting the following properties
to any value.
com.amazonaws.services.s3.disableGetObjectMD5Validation
com.amazonaws.services.s3.disablePutObjectMD5Validation

Please refer to the contribution guidelines in the README when submitting PRs.",3,3
1137,2019-02-21T00:26:25Z,2019-02-21T02:23:55Z,2019-02-21T02:23:55Z,1,1,1,"Avoid surprises like
#1136
Please refer to the contribution guidelines in the README when submitting PRs.",3,2
1144,2019-02-24T05:19:25Z,2019-02-28T21:51:42Z,2019-02-28T21:51:42Z,11,433,25,"Please refer to the contribution guidelines in the README when submitting PRs.
Add the ability for events triggered by SQS to be deserialized properly into SQSEvents before sending to the lambda.",4,4
1224,2019-03-31T21:30:23Z,2019-04-13T20:43:30Z,2019-04-13T20:43:30Z,2,6,23,"…aders
The current implementation of ExposeHeaders returns dummy values for arbitrary headers, but it is not how it is supposed to work. This should instead add header named Access-Control-Expose-Headers. It specifies response headers, which can be read by the JS code. See this SO answer for more details.
I've tested it in our frontend application, which does file uploads directly to S3 (the use case from #520) and it seems to work correctly now. However I didn't manage to run tests locally, getting bunch of errors, when I run make test. Any ideas?
Fixes #520",2,1
1227,2019-04-01T19:45:41Z,2019-04-02T21:39:48Z,2019-04-02T21:39:48Z,3,53,4,Addresses #1221 with behavior based off of docs here.,3,2
1229,2019-04-02T16:25:25Z,2019-04-09T18:43:37Z,2019-04-09T18:43:38Z,1,22,0,"Shamelessly pilfered from theladyjaye@0a1b454, this commit addresses #654
This commit allows Terraform to run against Localstack and create Kinesis resources.",3,4
1234,2019-04-03T22:10:36Z,2019-04-29T21:07:03Z,2019-04-29T21:07:03Z,3,80,5,"Hi again, this is the PR fixing : #1235 (refer to this for more context).
I tested this on my project and It works as expected.",3,8
1239,2019-04-09T00:43:32Z,2019-04-10T17:55:40Z,2019-04-10T17:55:40Z,4,59,5,"This fixes this issue: #1215
Python isn't my primary language, so I'm absolutely open to ways to make this better.  Additionally, I wasn't sure where a good place to put a test for this would be.
Please refer to the contribution guidelines in the README when submitting PRs.",3,6
