number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
17001,2019-03-28T19:16:51Z,2019-03-28T23:18:55Z,2019-03-28T23:18:55Z,1,5,0,这样浏览者可以方便地点在readme上翻译链接 转换到自己最喜欢的语言。,3,1
17338,2019-03-29T01:15:16Z,2019-03-29T02:47:12Z,2019-03-29T02:47:12Z,1,47,0,Add Klingon Languages Support for 996 ICU,16,15
20619,2019-03-29T05:25:39Z,,2019-03-29T10:16:55Z,1,2,0,https://github.com/frogMama/Programmer-Union,9,7
21415,2019-03-29T06:24:20Z,,2019-03-29T07:55:34Z,1,64,0,一个小小的demo。能力有限，还望指正。,4,0
21879,2019-03-29T06:43:07Z,2019-03-29T10:24:23Z,2019-03-29T10:24:23Z,1,102,0,当生活只剩下0101；拒绝无效的0101,8,5
23204,2019-03-29T08:06:57Z,,2019-03-29T10:17:16Z,1,133,0,塞尔维亚语版本,3,1
23379,2019-03-29T08:16:46Z,,2019-03-30T06:09:35Z,1,5,0,新增签名文件，签署你的 ID 表明你反对 “996” 的立场。,14,10
24559,2019-03-29T09:17:43Z,2019-03-29T10:18:32Z,2019-03-29T10:18:32Z,1,1,1,正體中文修改為繁體中文,7,4
24563,2019-03-29T09:22:40Z,2019-04-03T15:15:48Z,2019-04-03T15:15:48Z,1,21,0,"name March 26 in every year to ""ANTI 996 DAY"".
命名每年3月26日为 “反996工作制日”。",94,160
24565,2019-03-29T09:34:41Z,,2019-03-29T14:08:00Z,1,65,6,补充多项相关法规,8,8
24568,2019-03-29T09:39:37Z,,2019-03-30T02:10:40Z,1,1,1,,3,0
24585,2019-03-29T10:48:04Z,,2019-03-30T05:48:43Z,1,105,0,,3,2
24591,2019-03-29T11:16:15Z,2019-03-30T05:51:07Z,2019-03-30T05:51:07Z,2,3,3,,2,0
24594,2019-03-29T11:26:22Z,2019-03-30T02:28:56Z,2019-03-30T02:28:56Z,1,0,1,,3,0
24631,2019-03-29T14:32:19Z,2019-03-30T06:09:36Z,2019-03-30T06:09:36Z,2,48,122,"增加部分法规英文及排版
增加已上市 996 公司股票代码",28,28
24633,2019-03-29T14:39:08Z,2019-03-29T15:55:42Z,2019-03-29T15:55:42Z,22,3701,1,"Write by Python3.
Support GitHub LICENSE code such as mit, agpl-3.0 and so on.
and use 996ICU with command line argument ""--996icu"".
More details in the README.md
添加了一个 Python3 写的小工具用于生成 GitHub 提供的 LICENSE 模板, 并增加了 996ICU 扩展模板的用法.",2,2
24649,2019-03-29T16:41:39Z,,2019-03-30T06:25:54Z,1,13,2,"之前的项目列表入口有点深，怕大家看不到，主页上明确显示出来。
支持鼓励大家更改自己以前的License成996ICU形式的License。
赛博共产万岁！",25,53
24675,2019-03-30T02:48:00Z,2019-03-30T06:32:56Z,2019-03-30T06:32:56Z,1,2,0,996.ICU 和 996.ICU 的匿名投票列表，方便大家检索，也能防止重复添加。,10,11
24677,2019-03-30T02:51:09Z,2019-03-30T05:27:09Z,2019-03-30T05:27:09Z,1,2,0,"不是所有项目都能更新license，所以添加一个指向996.icu的badge也很重要，利于扩散。
同时列出代码，鼓励人们添加到自己的项目中。",6,4
24691,2019-03-30T04:24:57Z,,2019-03-30T06:27:12Z,1,0,1,"把华为从黑名单中删除，因为华为员工收入和付出成正比。华为没有受到二八原则控制。
没有华为人的付出就没有我们今天互联网，高速发展，就不会有 BAT!
在中国，华为等同于 Linux 在世界的地位。",93,152
24716,2019-03-30T08:55:21Z,2019-03-30T10:23:24Z,2019-03-30T10:23:24Z,1,17,17,城市单列等多处调整完善,5,3
24739,2019-03-30T15:49:27Z,2019-03-31T04:08:02Z,2019-03-31T04:08:02Z,1,8,2,如题，增加了用于添加徽章的 Markdown 代码。,3,1
24743,2019-03-30T17:52:31Z,2019-03-31T03:28:44Z,2019-03-31T03:28:44Z,1,27,0,"目前的 README 里面并没有清晰地给出我们的主张 和 目的， 也未对这次倡议 进行定性。
导致该项目很容易被人误解，比如python 之父居然在社交网站建议我们革命，这是万万不妥的； 也容易被别有用心的人利用。
因此草拟了几条，可能不完备，语言表述和英文翻译可能也有问题，抛砖引玉吧。
提了以下5条，还希望英文好的朋友帮忙翻译一下：



这并不是一个政治运动，我们坚定维护劳动法，我们要求雇主尊重雇员的合法权益




从闭源到开源是一次伟大的进步，从开源到同时强调劳工权益 也将是一次伟大的进步，我们想要创造一个主张保护劳动者权益的开源软件许可证




我们欢迎一切积极的、具有建设性意义的建议，倡导成熟的、负责任的发言




996.ICU 是IT从业者发起的一项倡议，我们欢迎其他领域、其他国家的人士加入讨论




目前 996ICU License 是不成熟的，希望有相关经验的专业人士能给予帮助",9,5
24761,2019-03-31T04:03:56Z,2019-03-31T14:46:41Z,2019-03-31T14:46:41Z,1,22,0,,11,20
24766,2019-03-31T05:03:57Z,2019-03-31T14:32:26Z,2019-03-31T14:32:26Z,1,21,0,,3,0
24768,2019-03-31T05:23:56Z,2019-03-31T14:27:54Z,2019-03-31T14:27:54Z,1,1,0,,3,0
24778,2019-03-31T07:19:40Z,,2019-03-31T14:09:28Z,9,9,9,"add explaination
unify the working time (10x6=60 hours)",4,3
24784,2019-03-31T10:02:01Z,2019-03-31T14:04:00Z,2019-03-31T14:04:01Z,1,41,10,"Adding text identification to the LICENSE content, make the format consistency with MIT and GPL.",5,6
24787,2019-03-31T11:38:11Z,2019-03-31T13:55:20Z,2019-03-31T13:55:20Z,1,9,10,,5,3
24788,2019-03-31T12:29:02Z,,2019-04-03T11:35:22Z,2,50,45,"996license 开源项目联盟列表
支持996license 从我做起，不论大小，都要贡献出一份力量",105,144
24805,2019-04-01T00:00:09Z,2019-04-01T08:19:43Z,2019-04-01T08:19:43Z,1,2,1,添加黑名单,16,16
24807,2019-04-01T01:39:50Z,2019-04-01T08:17:14Z,2019-04-01T08:17:14Z,1,3,3,调整一些语句顺序，使其整体上更协调。,3,0
24809,2019-04-01T02:07:01Z,2019-04-01T08:24:33Z,2019-04-01T08:24:33Z,1,1,0,添加一个公司,3,0
24810,2019-04-01T02:30:58Z,2019-04-01T08:14:54Z,2019-04-01T08:14:54Z,1,1,0,添加广州多益网络到企业黑名单,4,2
24812,2019-04-01T02:43:05Z,2019-04-01T08:25:28Z,2019-04-01T08:25:28Z,1,1,0,add one company,3,0
24813,2019-04-01T02:57:15Z,2019-04-01T08:14:11Z,2019-04-01T08:14:11Z,1,6,6,Change Chinese punctuation to English punctuation,2,0
24817,2019-04-01T04:55:35Z,2019-04-01T07:59:00Z,2019-04-01T07:59:00Z,1,4,7,,2,0
24866,2019-04-01T20:01:27Z,2019-04-02T01:29:02Z,2019-04-02T01:29:02Z,1,6,6,Correct some obvious grammar mistakes and spelling errors without changing style or content.,3,0
24878,2019-04-02T02:09:42Z,,2019-04-02T06:35:23Z,1,2,0,"Now, some browsers (such as 360 speed browser) have banned access to 996.ICU.We suggest you switch to another browser, such as Google Chrome.",11,9
24893,2019-04-02T03:40:57Z,,2019-04-02T05:22:14Z,5,29,0,基于腾讯、360等公司封禁本项目而作出的反应。,19,21
24904,2019-04-02T04:51:30Z,,2019-04-09T02:17:49Z,3,29,0,基于腾讯、360等公司封禁本项目而作出的反应。,280,594
24961,2019-04-02T13:39:06Z,,2019-04-02T15:31:55Z,1,1,0,,6,5
24962,2019-04-02T14:10:06Z,,2019-04-02T15:33:20Z,1,1,0,增加 odoo payment for 中国,3,0
25011,2019-04-03T06:24:44Z,2019-04-03T11:33:08Z,2019-04-03T11:33:08Z,2,8,1,加入相关新闻报道,3,0
25021,2019-04-03T07:21:33Z,,2019-04-03T11:23:30Z,1,25,27,增加最新报道，修改多处措辞及标点,3,0
25028,2019-04-03T08:41:55Z,2019-04-03T11:17:14Z,2019-04-03T11:17:14Z,1,3,2,,3,0
25029,2019-04-03T08:42:12Z,,2019-04-03T11:24:20Z,1,67,66,,5,2
25033,2019-04-03T09:21:30Z,2019-04-03T11:14:05Z,2019-04-03T11:14:05Z,1,1,0,update reademe,3,0
25078,2019-04-04T00:10:06Z,,2019-04-04T02:14:10Z,1,1,0,Debug the world.——Chaping,8,6
25086,2019-04-04T02:43:01Z,2019-04-04T05:34:21Z,2019-04-04T05:34:21Z,7,8,8,fixed url of jingdong.,1,0
25087,2019-04-04T02:51:09Z,2019-04-04T05:34:52Z,2019-04-04T05:34:52Z,1,1,0,,4,3
25093,2019-04-04T03:26:39Z,,2019-04-04T05:39:05Z,115,0,10300,"github中文圈风气是真的差,各种小白伸手党的issue，女装事件，搞得跟国内论坛一样乌烟瘴气。还要强行扯政治，自作聪明找洋大人搞了个狗屁不通的license，勾结境外敌对势力打击国内互联网产业的罪名算是坐实了。当年李开复好不容易倡导才解封，这下好了，gfw就该挡住国内你们这群**********",41,45
25094,2019-04-04T03:30:35Z,2019-04-04T05:41:28Z,2019-04-04T05:41:28Z,1,0,1,"大家好，我是NSudo的作者。
昨天，我在NSudo中添加了996.ICU的徽章以支持这个项目。
但貌似我的一个朋友误解了我的意思，把NSudo添加到了反996许可证列表中。
我仅仅是支持这个项目，并没有使用反996许可证。详情也可以看NSudo的commit页面。
NSudo只使用MIT许可证发行，为了给每一个NSudo用户致以最大的敬意。我也更新了许可协议文档来强调这一点。
希望大家理解。
毛利",7,18
