number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
349,2020-05-03T23:32:35Z,2020-05-04T01:54:57Z,2020-05-04T01:54:57Z,1,6,6,,2,4
350,2020-05-05T15:23:17Z,2020-05-07T07:31:55Z,2020-05-07T07:31:55Z,4,31,11,,3,2
353,2020-05-06T23:55:27Z,2020-05-07T07:56:14Z,2020-05-07T07:56:14Z,3,91,3,"#351

Add slide-window.en.md 增加滑动窗口专题的英文文档
Fix the indexing errors in the original slide-window.md file 改正了原文档的标号错误",2,2
355,2020-05-07T12:59:30Z,,2020-05-22T03:22:05Z,1,24,17,English version of trapping rain water,2,0
357,2020-05-08T09:37:26Z,2020-05-22T03:01:09Z,2020-05-22T03:01:09Z,3,305,4,翻译,3,4
358,2020-05-09T00:49:18Z,2020-05-12T03:30:15Z,2020-05-12T03:30:15Z,2,65,13,,2,3
360,2020-05-12T04:36:22Z,2020-05-22T03:04:19Z,2020-05-22T03:04:19Z,3,189,1,Translate problem 1011,2,0
362,2020-05-12T11:02:58Z,2020-05-12T16:19:20Z,2020-05-12T16:19:20Z,2,194,1,,2,0
366,2020-05-16T03:26:17Z,2020-05-16T08:01:53Z,2020-05-16T08:01:53Z,2,147,0,,2,0
370,2020-05-21T11:51:41Z,2020-05-22T02:28:26Z,2020-05-22T02:28:26Z,2,360,0,,2,0
374,2020-05-27T02:29:34Z,2020-06-07T09:34:46Z,2020-06-07T09:34:47Z,1,245,47,,2,1
381,2020-06-09T00:42:35Z,2020-06-09T07:18:49Z,2020-06-09T07:18:49Z,2,101,16,,2,0
384,2020-06-09T21:54:40Z,2020-06-10T02:04:06Z,2020-06-10T02:04:06Z,11,47,0,为20-40题增加了前置知识标签,2,0
387,2020-06-10T03:37:08Z,2020-06-10T10:49:22Z,2020-06-10T10:49:22Z,3,4,0,为20-40题增加了前置知识标签,2,0
388,2020-06-10T05:14:50Z,2020-06-10T08:03:48Z,2020-06-10T08:03:48Z,74,319,1,,2,0
389,2020-06-10T23:41:43Z,2020-06-11T02:30:41Z,2020-06-11T02:30:41Z,40,166,0,,2,0
391,2020-06-14T22:32:15Z,2020-06-16T02:09:56Z,2020-06-16T02:09:56Z,2,131,1,"#363

Add English translation for problem 42 trapping rainwater problem
Add cpp solution code for the English version
Modify 42.trapping-rain-water.en.md in README",2,1
394,2020-06-25T21:45:25Z,2020-06-27T07:21:04Z,2020-06-27T07:21:04Z,2,182,0,#363,2,0
396,2020-07-02T20:39:11Z,2020-07-03T03:09:10Z,2020-07-03T03:09:10Z,2,147,48,"Update Problem 42 English Version
Fix Typo: volumn -> volume",2,0
402,2020-07-14T08:33:41Z,2020-07-14T10:43:39Z,2020-07-14T10:43:39Z,1,3,3,change left value and add semicolon;,2,0
404,2020-07-17T15:48:48Z,2020-07-19T08:30:47Z,2020-07-19T08:30:47Z,13,52,0,1，2，3，4，5，11，15，21，42，53，124，146，206,2,0
405,2020-08-07T07:40:15Z,2020-08-07T10:11:35Z,2020-08-07T10:11:35Z,1,58,0,添加 C++、Java、Python代码支持,2,0
410,2020-08-12T02:33:45Z,2020-08-12T05:21:20Z,2020-08-12T05:21:20Z,1,219,3,添加C++、Java 支持,2,0
417,2020-08-27T08:30:44Z,2020-08-28T03:52:35Z,2020-08-28T03:52:35Z,1,51,2,添加C++、Java支持,2,0
433,2020-09-29T11:45:53Z,2020-09-30T05:50:46Z,2020-09-30T05:50:46Z,1,40,1,添加C++支持,2,0
434,2020-09-30T01:45:47Z,2020-09-30T05:49:56Z,2020-09-30T05:49:56Z,1,29,2,添加Java支持,2,0
435,2020-09-30T01:51:52Z,,2021-01-11T06:20:46Z,1,78,0,添加C++、Java支持,2,1
436,2020-10-02T09:14:01Z,,2020-12-17T11:49:42Z,1,12,0,,2,5
441,2020-10-16T11:20:58Z,2020-10-17T06:21:59Z,2020-10-17T06:21:59Z,136,1842,1425,,2,0
447,2020-10-28T02:47:18Z,2020-10-28T06:25:33Z,2020-10-28T06:25:33Z,1,21,1,添加Java语言支持,2,0
448,2020-10-28T02:50:39Z,2020-10-28T06:30:55Z,2020-10-28T06:30:55Z,1,36,1,添加C++、Java语言支持,2,0
449,2020-10-28T02:54:04Z,2020-10-28T06:29:10Z,2020-10-28T06:29:10Z,1,77,0,添加C++、Java语言支持,2,2
450,2020-10-28T02:56:36Z,2020-10-28T06:28:19Z,2020-10-28T06:28:19Z,1,50,1,添加Java语言支持,2,0
451,2020-10-28T13:31:24Z,2020-10-29T04:05:53Z,2020-10-29T04:05:53Z,1,52,1,添加Java、python语言支持,2,0
452,2020-10-28T13:38:48Z,2020-10-29T04:03:30Z,2020-10-29T04:03:30Z,1,80,4,添加Java、python语言支持,2,1
453,2020-10-28T13:41:21Z,2020-10-29T04:00:03Z,2020-10-29T04:00:03Z,1,60,2,添加C++、Java语言支持,2,0
454,2020-10-29T03:11:46Z,2020-10-29T06:21:44Z,2020-10-29T06:21:44Z,1,115,1,添加C++、Java、Python语言支持,2,6
460,2020-11-09T15:57:51Z,2020-11-10T03:47:39Z,2020-11-10T03:47:39Z,1,7,7,,2,0
461,2020-11-10T09:22:28Z,2020-11-12T09:16:55Z,2020-11-12T09:16:55Z,5,1085,2,,2,0
462,2020-11-12T14:48:21Z,2020-11-27T03:07:40Z,2020-11-27T03:07:41Z,15,3119,114,,2,3
463,2020-11-12T15:18:12Z,2020-11-14T08:30:04Z,2020-11-14T08:30:04Z,1,16,1,添加Java代码,2,0
474,2020-12-12T02:27:28Z,2020-12-12T10:31:56Z,2020-12-12T10:31:56Z,1,4,4,"修复一个1008题中的bug



从逻辑上讲mid==-1时，不应该返回None，后边的数都在左树上就会这样




leetcode亲测 改为提交的代码可以跑过",2,0
482,2021-03-09T02:25:01Z,2021-03-09T04:18:33Z,2021-03-09T04:18:33Z,1,1,1,Fix : _ -> *,2,0
484,2021-03-18T14:54:32Z,2021-03-19T04:13:57Z,2021-03-19T04:13:57Z,1,2,2,S(k)中k的范围是 0 到 i-1。,2,0
492,2021-05-18T01:23:37Z,2021-05-18T04:10:54Z,2021-05-18T04:10:54Z,1,2,2,,2,0
498,2021-08-01T12:44:33Z,2021-08-02T09:52:55Z,2021-08-02T09:52:55Z,1,1,1,return var should be nodes,2,0
499,2021-08-03T03:59:30Z,2021-08-04T06:37:34Z,2021-08-04T06:37:34Z,1,3,1,space complexity fixed.,2,0
501,2021-08-06T05:10:11Z,2021-08-06T11:52:50Z,2021-08-06T11:52:51Z,1,1,1,space complexity updated,2,0
502,2021-08-06T16:02:31Z,2021-08-07T03:40:34Z,2021-08-07T03:40:34Z,1,78,2,union find complexity and code added/revised.,2,1
513,2021-12-18T08:51:48Z,2021-12-19T05:04:47Z,2021-12-19T05:04:47Z,1,1,1,,2,0
517,2022-01-16T23:30:55Z,2022-04-17T03:54:27Z,2022-04-17T03:54:27Z,1,1,4,,2,1
519,2022-01-17T00:12:18Z,2022-04-16T17:21:18Z,2022-04-16T17:21:18Z,39,8939,129,,2,1
522,2022-02-01T07:25:21Z,2022-02-04T06:50:04Z,2022-02-04T06:50:04Z,1,1,1,,2,0
526,2022-02-22T06:24:01Z,2022-02-22T07:59:01Z,2022-02-22T07:59:01Z,1,1,1,,4,2
530,2022-03-19T02:28:22Z,2022-03-19T05:19:20Z,2022-03-19T05:19:20Z,1,1,1,Chinese text error,2,0
538,2022-03-27T10:09:14Z,2022-03-28T13:17:03Z,2022-03-28T13:17:03Z,1,2,2,,2,0
543,2022-04-23T10:04:29Z,2022-09-21T17:10:12Z,2022-09-21T17:10:12Z,5,15,15,,5,5
550,2022-09-13T09:55:01Z,2022-09-13T11:48:38Z,2022-09-13T11:48:38Z,1,18,0,"Java
增加Java版本的二分变种--最左插入位置",2,0
555,2022-09-16T11:12:33Z,2022-09-17T02:24:06Z,2022-09-17T02:24:06Z,1,23,2,寻找最右插入位置-Code by Java,2,1
556,2022-09-16T11:51:41Z,2022-09-17T02:20:25Z,2022-09-17T02:20:25Z,1,19,0,寻找最左插入位置-Code by C++,2,0
557,2022-09-18T04:00:46Z,2022-09-18T15:57:30Z,2022-09-18T15:57:30Z,1,63,0,"寻找最左插入为止-Code by javaScript
寻找最右插入位置-Code by C++,javaScript",2,0
559,2022-09-20T11:54:25Z,2022-09-21T17:15:02Z,2022-09-21T17:15:02Z,1,31,1,Code by Java，python,2,0
560,2022-09-20T12:18:32Z,2022-09-23T05:24:58Z,2022-09-23T05:24:58Z,1,61,1,Code by Java，C++,2,2
561,2022-09-20T12:27:32Z,2022-09-21T17:12:02Z,2022-09-21T17:12:02Z,1,90,1,"Code by Java,C++",2,1
562,2022-09-23T01:07:56Z,2022-09-23T05:29:05Z,2022-09-23T05:29:05Z,1,19,1,Code by Java,2,0
563,2022-09-23T01:21:34Z,2022-09-23T05:27:43Z,2022-09-23T05:27:43Z,1,19,1,Code by Java,2,0
565,2022-09-23T01:40:34Z,2022-09-23T05:26:57Z,2022-09-23T05:26:57Z,1,28,1,Code by Java,2,0
568,2022-09-24T07:56:57Z,2022-09-29T02:10:45Z,2022-09-29T02:10:45Z,1,18,1,Code by Java,2,2
569,2022-09-24T08:01:44Z,2022-09-29T02:11:16Z,2022-09-29T02:11:16Z,1,24,1,Code by Java,2,2
571,2022-10-13T01:29:19Z,2022-10-13T10:03:46Z,2022-10-13T10:03:46Z,1,2,2,,2,0
599,2023-12-19T01:04:37Z,2023-12-20T09:35:46Z,2023-12-20T09:35:46Z,2,7,2,"This pull request fixes some typos in daily problems of 2019.
I kindly request the repository maintainers to review and merge it.
Thanks! ❤️",6,5
