number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
72,2019-08-27T22:20:05Z,2019-08-30T01:56:22Z,2019-08-30T01:56:22Z,1,8,0,"I think this is maybe related to #29.
It enable shareable requests using query parameters in the url. Examples:
/url=https://api.thecatapi.com&path=/v1/images/search
/method=POST
/method=PUT&contentType=/?method=PUT&contentType=www-form/urlencoded
it can be applied to the other items of data of the pages/index component.
Maybe would be simpler to store theese settings (that could be stored in the router) in a collection than a encoding/decodign static files.",4,14
80,2019-08-28T11:11:29Z,2019-08-28T13:32:04Z,2019-08-28T13:32:04Z,2,8,2,"For light theme, the logo was not having much contrast.
Now, it just updates the image style to make it more consistent with the theme color.",4,5
89,2019-08-28T23:21:45Z,2019-08-29T02:33:02Z,2019-08-29T02:33:02Z,3,34,12,"With increasing number of messages, the new messages are appended to the bottom and thus needs to be scrolled automatically. Also added timestamp in the log.",4,4
96,2019-08-30T00:18:27Z,2019-08-30T01:20:57Z,2019-08-30T01:20:58Z,9,401,66,"Test URL: https://nbtx.github.io/postwoman-vue/



Resolves #61 by using the Nuxt.js axios module to handle requests instead of browser XHR library.
Adds progress bar when requests are made.



Adds metro-style slider component and changes checkboxes to sliders.



Shows response body on error, thus allowing you to preview error pages, etc.



Fixes the disabled state on key events and button presses.
Fixes the disabled style on key events and button presses.",5,8
116,2019-08-30T18:53:27Z,2019-08-30T22:23:03Z,2019-08-30T22:23:03Z,1,1,0,the button appears below the response section when scrolling down.,3,1
117,2019-08-30T19:03:09Z,2019-08-30T22:38:39Z,2019-08-30T22:38:39Z,7,394,313,"Resolves #115 (the .editorconfig changes) - as was suggested in the issue.



Resolves #97
The version name (latest git tag), hash (git short hash) and variant (the branch - if it's not master) is automatically generated at build time by /build.js.
It is then included in the built application and displayed in the footer.",4,2
118,2019-08-30T23:46:41Z,2019-08-31T10:49:11Z,2019-08-31T10:49:11Z,1,34,4,"Enable uri with preseted headers, params and body. Examples:


/?headers=[{""key"":""foo"", ""value"":""bar""}]
/?params=[{""key"":""foo"", ""value"":""bar""}]
/?method=POST&bodyParams=[{""key"":""foo"", ""value"":""bar""}]

or combined with other params like:
/?method=POST&auth=Basic&httpUser=someUser&httpPassword=somePass

The url and router state are now binded. So the requests can be shared (just copy it from the url bar)",4,8
119,2019-08-31T00:13:49Z,2019-08-31T02:16:49Z,2019-08-31T02:16:49Z,2,5,5,"Bumps vuex-persist from 2.0.1 to 2.1.0.

Commits

5011806 2.1.0
0ff892e Merge pull request #118 from morphatic/emit_restored
0f37510 update readme to add RootState in constructor for TS
7e4ffc8 add github action to build and test
671afae Merge pull request #136 from morficus/issue-97
7575ebf Fixes #97: localForage object stored as string when using custom name
df66759 [Snyk] Fix for 2 vulnerable dependencies (#124)
5a04574 fix: package.json & package-lock.json to reduce vulnerabilities
eaf3806 fix code climate issue
83998e0 refactor per @​hotdogee
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.

Note: This repo was added to Dependabot recently, so you'll receive a maximum of 5 PRs for your first few update runs. Once an update run creates fewer than 5 PRs we'll remove that limit.
You can always request more updates by clicking Bump now in your Dependabot dashboard.

Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)

Finally, you can contact us by mentioning @dependabot.",4,4
120,2019-08-31T00:14:44Z,2019-08-31T01:15:51Z,2019-08-31T01:15:51Z,2,99,92,"Bumps nuxt from 2.9.1 to 2.9.2.

Release notes
Sourced from nuxt's releases.

v2.9.2
🐛 Bug Fixes

general

#6257 Improve watching experience for generated files


builder

#6283 fix(builder): apply overrides from app dir only


server

#6265 Treat https: null as https: undefined


nuxt-start

#6267 Add missing vue-client-only dependency


vue-app

#6264 Only overwrite leave listener when none provided or without done arg
#6255 Enforce default css when used with frameworks


config

#6258 Provide typescript backward compatibility



💅 Refactors

core

#6271 Use hable






Commits

c8ee9a6 v2.9.2
5a17342 chore(deps): update all non-major dependencies (#6314)
b286024 test: add client-only test to basic fixture (#6315)
61ef86e test: add test for modern bundle size (#6302)
c4c51e3 chore: upgrade circleci config to v2.1 (#6312)
f844eef chore(deps): lock file maintenance (#6305)
9920c83 chore(deps): update devdependency babel-eslint to ^10.0.3 (#6304)
4f46030 fix: update the minimal require node version in distributions (#6310)
c14bb35 test: remove unnecessary generate (#6301)
de71eee test: add jest roots for less greedy test search (#6300)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.

Note: This repo was added to Dependabot recently, so you'll receive a maximum of 5 PRs for your first few update runs. Once an update run creates fewer than 5 PRs we'll remove that limit.
You can always request more updates by clicking Bump now in your Dependabot dashboard.

Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)

Finally, you can contact us by mentioning @dependabot.",3,4
123,2019-08-31T01:40:53Z,2019-08-31T16:48:08Z,2019-08-31T16:48:08Z,5,791,564,"Test URL: https://nbtx.github.io/postwoman-vue/


This PR:


adds a custom autocomplete searchbox (see GIF).


automatically turns off the 'raw input' feature when a known content type is entered.


allows for easily defining knownContentTypes and validContentTypes (see index.vue).


renames www-urlencoded to its proper name application/x-www-form-urlencoded


Resolves #88


Resolves #99",5,11
125,2019-08-31T02:24:46Z,2019-09-01T23:47:33Z,2019-09-01T23:47:33Z,4,12,6,"Issue - ideally the default url expected is '/' to highlight the 'Http' menu option but in PWA's case the url passed is '/?standalone=true' to indicate and load it as an app where 'standalone=true' is automatically appended by the rendering browser engine
Solution - newly added middleware 'parsedefaulturl.js' would intercept the request before loading the default page and redirect appropriately as desired",4,2
127,2019-09-01T17:20:23Z,2019-09-01T23:31:45Z,2019-09-01T23:31:45Z,1,1,0,"Small minor improvement. Right now I can click on the clear history even if there aren't any histories there. This PR should fix this.
Issue:",3,1
132,2019-09-03T04:27:58Z,2019-09-04T00:25:32Z,2019-09-04T00:25:32Z,1,104,0,,3,2
138,2019-09-06T10:55:52Z,2019-09-08T13:44:23Z,2019-09-08T13:44:23Z,4,390,29,"Fixes issue #93
Hey @liyasthomas  I have tried to add functionality to import curl commands. Please let me know if any changes are required.",4,5
140,2019-09-07T00:13:54Z,,2019-09-11T11:02:00Z,2,40,573,"Bumps @nuxtjs/pwa from 3.0.0-beta.16 to 3.0.0-beta.17.

Release notes
Sourced from @nuxtjs/pwa's releases.

v3.0.0-beta.17
Summary
This release contains LOTS of internal improvements!

Starting with this release, PWA module is a single package (no longer depending on @nuxtjs/meta, ...)
Package install size reduced from 17.1MB to 1.42MB thanks to https://github.com/nuxt-community/jimp-compact
Now you can provide all module related options under pwa key in nuxt.config.js: (except one signal module) and older option may be deprecated in future versions.

export default {
  modules: [
    '@nuxtjs/pwa'
  ],
  pwa: {
    icon: {},
    manifest: {},
    meta: {},
    workbox: {},
  }
}
Bug Fixes

icon: handle situation where the iconSrc is null or undefined (#187) (66be874)




Changelog
Sourced from @nuxtjs/pwa's changelog.

3.0.0-beta.17 (2019-09-05)
Features

pwa. scopped options (010fe0e)
use jimp-compact (5e37b58)




Commits

def02bc chore(release): 3.0.0-beta.17
622f8ce chore: remove extra hash-sum dependency
e87a5aa test: update snapshot
4e6999d chore: update dependencies
c5b4450 chore(deps): update all non-major dependencies (#230)
9370c2a chore(deps): update all non-major dependencies (#228)
25efaf1 chore(deps): update all non-major dependencies (#226)
b098f6e chore: fix lint error
5e37b58 feat: use jimp-compact
39b3279 chore(deps): update nuxt-edge to 2.9.2
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency (including time of day and day of week)
Pull request limits (per update run and/or open at any time)
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)

Finally, you can contact us by mentioning @dependabot.",3,6
142,2019-09-10T04:34:27Z,2019-09-11T10:59:33Z,2019-09-11T10:59:33Z,4,60,20,Probably needs some updating. A bit of a hack with some of the CSS.,3,7
143,2019-09-11T11:01:57Z,2019-09-25T14:36:29Z,2019-09-25T14:36:29Z,2,40,567,"Bumps @nuxtjs/pwa from 3.0.0-beta.16 to 3.0.0-beta.19.

Release notes
Sourced from @nuxtjs/pwa's releases.

v3.0.0-beta.19
Bug Fixes

expose modified pwa context to the config (c325e44)
truncate manifest hash (5c74621)

v3.0.0-beta.18
Bug Fixes

Fix option handling regressions of beta.17 (#231) (3c19baebc0a1dba5e8b7ef20c7230e81ce6a8e95, 38485af547401c2336be97082bac1dd8d514744c)

v3.0.0-beta.17
Summary
This release contains LOTS of internal improvements!

Starting with this release, PWA module is a single package (no longer depending on @nuxtjs/meta, ...)
Package install size reduced from 17.1MB to 1.42MB thanks to https://github.com/nuxt-community/jimp-compact
Now you can provide all module related options under pwa key in nuxt.config.js: (except one signal module) and older option may be deprecated in future versions.

export default {
  modules: [
    '@nuxtjs/pwa'
  ],
  pwa: {
    icon: {},
    manifest: {},
    meta: {},
    workbox: {},
  }
}
Bug Fixes

icon: handle situation where the iconSrc is null or undefined (#187) (66be874)




Changelog
Sourced from @nuxtjs/pwa's changelog.

3.0.0-beta.19 (2019-09-11)
Bug Fixes

expose modified pwa context to the config (c325e44)
truncate manifest hash (5c74621)

3.0.0-beta.18 (2019-09-09)
Bug Fixes

revert compileTemplate as is fixed by nuxt/nuxt.js#6283 for 2.9.x (d0f96de)
use shared pwa context (3c19bae)

3.0.0-beta.17 (2019-09-05)
Features

pwa. scopped options (010fe0e)
use jimp-compact (5e37b58)




Commits

ea55498 chore(release): 3.0.0-beta.19
5c74621 fix: truncate manifest hash
cd0326e fix typo
c325e44 fix: expose modified pwa context to the config
616915f chore(release): 3.0.0-beta.18
38485af fix pwa option handling
6c847cc chore: cleanup
d0f96de fix: revert compileTemplate as is fixed by nuxt/nuxt.js#6283 for 2.9.x
4916ce6 docs: only match same host for rangeRequests (#222)
3c19bae fix: use shared pwa context
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)

Finally, you can contact us by mentioning @dependabot.",3,5
145,2019-09-14T00:17:43Z,2019-09-16T05:52:59Z,2019-09-16T05:52:59Z,2,4,4,"Bumps yargs-parser from 13.1.1 to 14.0.0.

Changelog
Sourced from yargs-parser's changelog.

14.0.0 (2019-09-06)
Bug Fixes

boolean arrays with default values (#185) (7d42572)
boolean now behaves the same as other array types (#184) (17ca3bd)
eatNargs() for 'opt.narg === 0' and boolean typed options (#188) (c5a1db0)
maybeCoerceNumber now takes precedence over coerce return value (#182) (2f26436)
take into account aliases when appending arrays from config object (#199) (f8a2d3f)

Features

add configuration option to ""collect-unknown-options"" (#181) (7909cc4)
maybeCoerceNumber() now takes into account arrays (#187) (31c204b)

BREAKING CHANGES

unless ""parse-numbers"" is set to ""false"", arrays of numeric strings are now parsed as numbers, rather than strings.
we have dropped the broken ""defaulted"" functionality; we would like to revisit adding this in the future.
maybeCoerceNumber now takes precedence over coerce return value (#182)




Commits

ac11361 chore(release): 14.0.0
0516019 docs: fix typo require (#200)
7909cc4 feat: add configuration option to ""collect-unknown-options"" (#181)
d3d9027 docs: fix typos (#194)
89d5a15 docs: fix typoe (#195)
f8a2d3f fix: take into account aliases when appending arrays from config object (#199)
7d42572 fix: boolean arrays with default values (#185)
c5a1db0 fix: eatNargs() for 'opt.narg === 0' and boolean typed options (#188)
31c204b feat!: maybeCoerceNumber() now takes into account arrays (#187)
17ca3bd fix!: boolean now behaves the same as other array types (#184)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)

Finally, you can contact us by mentioning @dependabot.",2,2
146,2019-09-14T15:22:43Z,2019-09-18T06:49:09Z,2019-09-18T06:49:10Z,1,19,0,".htaccess file added for better Leverage browser caching, which increases the page speed by a good amount.


Note: The difference in fully page load is differing because of the hosted server.",5,6
150,2019-09-17T18:19:03Z,2019-09-18T03:59:46Z,2019-09-18T03:59:46Z,1,61,1,I have tried to fix #92 please let me know if any changes are required.,3,2
151,2019-09-17T19:45:54Z,,2019-10-03T18:13:40Z,13,1295,9,"This is related to #65.
Features

Add a setup for local e2e tests with cypress.
Deploy, with travis-ci, the last commit at branches named tests-* at surge.sh.
Run tests in this url.
Send from travis a comment with a brief result report of the tests at the commit page. See an example at my fork.


New scripts:

npm run e2e - run tests locally (already running) localhost:3000 (cli mode).
npm run e2e:open- run tests locally to (already running) localhost:3000 in browser mode
npm run dev:e2e - start localhost:3000 and tests (browser mode). This is the default command to tdd.

obs:

The deployment pattern of urls at surge is: http://postwoman-:commithash.surge.sh
I added my surge user data at travis (login and token). It would be better to replace it for @liyasthomas account (to keep things centralized).
The github token env at travis should be able to write comment issues with curl (probably it is already).
I tried to do this routine at Pull Requests but I failed. I think it would be better. But could not find a workaround to pull requests restrictions.",4,11
152,2019-09-17T21:58:51Z,2019-09-18T08:28:55Z,2019-09-18T08:28:56Z,1,61,2,,3,5
153,2019-09-18T09:03:56Z,2019-09-18T10:09:31Z,2019-09-18T10:09:31Z,3,5,5,Minor code refactor to eliminate code redundancy.,3,12
154,2019-09-20T07:49:27Z,2019-09-20T09:42:18Z,2019-09-20T09:42:18Z,1,8,0,"Post request headers were not properly parsed. I've checked on my local server it was sending [Object, Object].",3,3
156,2019-09-22T21:28:04Z,2019-09-24T05:35:01Z,2019-09-24T05:35:01Z,1,7,19,I used url and querystring node.js built-in modules to parse the path and query.,3,6
160,2019-09-23T20:01:46Z,2019-09-23T23:08:15Z,2019-09-23T23:08:15Z,1,1,1,This PR fixes #158,3,2
161,2019-09-24T09:33:42Z,2019-09-25T02:53:12Z,2019-09-25T02:53:13Z,1,29,0,"clear buttons added for entire requests and for individual authentication, headers, parameters.
fixes #155",3,3
165,2019-09-25T00:52:47Z,2019-09-25T01:59:45Z,2019-09-25T01:59:45Z,4,123,0,,3,2
170,2019-09-27T12:37:03Z,2019-09-27T17:10:05Z,2019-09-27T17:10:05Z,1,31,1,"Hi, I'm making updates for Open Collective. Either you or another core contributor signed this repository up for Open Collective. This pull request adds financial contributors from your Open Collective https://opencollective.com/postwoman ❤️
What it does:

adds a badge to show the latest number of financial contributors
adds a banner displaying contributors to the project on GitHub
adds a banner displaying all individuals contributing financially on Open Collective
adds a section displaying all organizations contributing financially on Open Collective, with their logo and a link to their website

P.S: As with any pull request, feel free to comment or suggest changes.
Thank you for your great contribution to the Open Source community. You are awesome! 🙌
And welcome to the Open Collective community! 😊
Come chat with us in the #opensource channel on https://slack.opencollective.com - great place to ask questions and share best practices with other Open Source sustainers!",3,3
171,2019-09-29T13:22:02Z,2019-09-29T15:27:10Z,2019-09-29T15:27:10Z,1,29,22,See #143,2,1
172,2019-09-30T20:25:33Z,2019-09-30T22:17:24Z,2019-09-30T22:17:24Z,2,27,0,"Added an additional theme with a fully black background for the peeps that want to live that pure AMOLED black life 😉
The rules for the black stylesheet is similar to the dark with the --bg-dark-color brought down a pinch",3,4
173,2019-10-01T03:49:23Z,2019-10-01T07:47:39Z,2019-10-01T07:47:39Z,1,164,138,"Removed multiple else if with Switch, for better readability and perfomance",3,2
176,2019-10-01T22:33:29Z,2019-10-22T09:19:54Z,2019-10-22T09:19:54Z,10,915,4,"Hey! I wanted to get this posted to get some feedback and show progress
Closes #29

Collections

 Create
 Read
 Update
 Delete
 Export


Folders

 Create
 Read
 Update
 Delete


Requests

 Read
 Update
 Delete
 Save Current


Other

 Maybe add as a side panel
 Style updates",4,13
181,2019-10-04T01:42:02Z,2019-10-06T00:16:15Z,2019-10-06T00:16:15Z,9,1193,2,"Add basic e2e tests with cypress
Related to #65.
preview of npm run dev:e2e

this should be running in ci too - https://travis-ci.org/yubathom/postwoman/builds/593324131
at before_scripts

wich should give some reports at every pull requests

New scripts:

npm run tests - run tests once in cli mode. Now just these e2e. In future we should run unit tests too.
npm run dev:e2e- will start localhos:3000 and run e2e tests within cypress app browser. This is the default mode to tdd.

Notes:

I'm not mounting and testing the docker container. Just testing the dev server (run dev) mounted at the travis-ci.
Though would be a better approach (running on docker) the dev server is the same enviroment that is deploying the front end. So I think this should be enough right now.
Cypress is awesome and we can add fake backend responses to run tests (see  tests/e2e/fixtures/ and tests/e2e/support/commands.js). We should create some fixtures of firebase. Something like this.
We should write more tests. Any ideas?",3,7
184,2019-10-04T09:22:37Z,2019-10-07T10:48:26Z,2019-10-07T10:48:26Z,2,27,0,"This pull request is based on issue #133
I've added a field to Enter the request name for each request. Please find the screenshot below -

Ideally, the same request name should be listed down in the History section of the request. The changes are also made in the corresponding files.",4,4
185,2019-10-04T23:50:38Z,2019-10-05T01:41:32Z,2019-10-05T01:41:32Z,2,55,1,"This PR adds an automatic theme which uses the prefers-color-scheme media query to automatically go to dark mode or be in light mode respecting the user's system's norms (like Android and iOS dark modes, Windows/macOS dark modes (some change based on time of day)).
Now, I do kinda feel auto to be a good candidate for being the default theme, since it integrates more with the system preference. So if this can be replaced from dark as the default, please feel free to add to my commit.",3,3
187,2019-10-05T04:28:41Z,2019-10-05T06:54:24Z,2019-10-05T06:54:24Z,1,2,2,This fixes an issue where the generated code for Javascript XHR and Fetch are missing quotation marks preventing the user from easily coping and pasting the code.,3,2
189,2019-10-08T03:32:54Z,,2019-11-28T18:39:05Z,3,93,78,"This attempts to resolve the feature request described in the Fast Url Entry issue. This was accomplished by removing the UI references to path, moving fields to allow for more URL space and by updating the 1 failing test to exclude the path field

  Remove reference to path in ui
  Inject query parameters on URL field change
  Move Permalink button to bottom row
  Move Show Code button to bottom row",5,41
195,2019-10-16T21:37:18Z,,2019-10-25T08:25:45Z,22,1282,392,"Work done to address issue #98
Description of work

Add semistandard package for linting
Use semistandard's semistandard --fix feature to fix some of the existing linting errors

To test
Pull down the branch and run npm run lint to see semistandard in action",3,6
197,2019-10-18T20:35:17Z,2019-10-18T23:38:19Z,2019-10-18T23:38:19Z,7,141,3,"Added tooltips to all the icon buttons just to give a bit more clear understanding of what each icon represents.
Tooltips are powered by the v-tooltip Vue plugin.",3,2
199,2019-10-19T20:55:06Z,2019-10-20T01:06:55Z,2019-10-20T01:06:55Z,4,100,21,"In this PR I used  Nuxtjs serverMiddleware to create a proxy server and pass the requests through the proxy and get over CORS and mixed-content issue's
resolving #175 and #2",4,4
205,2019-10-22T19:37:54Z,2019-10-22T21:26:57Z,2019-10-22T21:26:57Z,3,5,5,"A little code refinement
In this PR I used the actual returned value from the toggle component as $event to apply setting changes",3,2
209,2019-10-23T20:14:36Z,2019-10-24T13:44:13Z,2019-10-24T13:44:13Z,14,780,383,"Commits:

feature: allow importing collections from local JSON files
refactor: split 'components/collections/addCollection.vue' to 'addCollection', 'editCollection'
refactor: split 'components/collections/addFolder.vue' to 'addFolder', 'editFolder'
refactor, fix: split 'components/collections/saveRequest.vue' to 'editRequest', 'saveRequestAs'; fix saving bugs",3,9
211,2019-10-24T23:41:11Z,2019-10-26T17:12:52Z,2019-10-26T17:12:53Z,4,211,74,"Work done to address issue #203
( Closes #203 )
Changes

Create state file
Create mutation file
Use VuexPersist to save the state in localStorage
Remove local data from index.vue",3,9
213,2019-10-25T02:47:21Z,2019-10-25T06:38:50Z,2019-10-25T06:38:50Z,1,2,0,,3,2
214,2019-10-25T14:55:47Z,2019-10-25T16:30:41Z,2019-10-25T16:30:41Z,1,1,3,Array destructuring makes the respective code snippet much concise.,3,2
215,2019-10-25T16:16:37Z,2019-10-25T18:40:42Z,2019-10-25T18:40:42Z,3,106,68,"This re-orders the sections as follows:

Request
Code (when made visible)
Request Options (Authentication / Headers / Parameters)
Response
Collections
History

Additionally, this adds a toggle to the Authentication section (the value of which is saved) that allows a user to toggle whether or not they want the authentication information in the URL.
Authentication in the URL is also now turned off by default for security reasons.
Closes #178",4,5
