number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
2153,2022-11-16T10:32:57Z,2022-11-16T12:40:23Z,2022-11-16T12:40:23Z,2,396,0,"Hello,
I would like to add the catalan translation to rustdesk.
Thank you",2,0
2517,2022-12-11T16:57:49Z,2022-12-12T00:31:30Z,2022-12-12T00:31:30Z,7,222,200,"Note:
Devs need to upgrade the local flutter engine with https://github.com/Kingtous/engine/releases/tag/v3.0.5-rustdesk.2",2,0
2612,2022-12-20T19:38:23Z,2022-12-21T09:46:54Z,2022-12-21T09:46:54Z,5,145,215,"Most of the implementation code was taken from the H-M-H/Weylus. While it appears that there may be a licensing conflict, according to a previous response from the maintainer, it seems that there are no problems with using the code, so I used it. #56 (comment)
also please note that I have not used Rust before, so the code may be incorrect. However, when I tested and ran it, there were no issues. I apologize for the inconvenience, but please check the code again before merging. Thank you.
Related issues and commits:

#2608
H-M-H/Weylus#155 (comment)
H-M-H/Weylus@55301e0
H-M-H/Weylus@d399fb4",3,3
2648,2022-12-26T01:14:23Z,2022-12-26T02:58:20Z,2022-12-26T02:58:20Z,1,1,1,#2587,2,0
2678,2022-12-29T12:56:14Z,2022-12-30T02:13:43Z,2022-12-30T02:13:43Z,1,5,0,"Introduced a call to ""caffeinate"" as suggested by @bellwether-softworks",2,1
2687,2022-12-30T11:14:21Z,2022-12-31T02:05:03Z,2022-12-31T02:05:03Z,1,26,26,,2,0
2741,2023-01-06T10:27:51Z,2023-01-09T06:04:57Z,2023-01-09T06:04:57Z,43,1378,1059,"opt request json type.
opt loginDialog UI style.
opt login request Exception catch.
desktop and mobile use same loginDialog.
add verificationCodeDialog.",2,0
2779,2023-01-09T18:54:59Z,2023-01-10T02:13:07Z,2023-01-10T02:13:07Z,50,205,205,"This PR corrects misspellings identified by the check-spelling action.
The misspellings have been reported at https://github.com/jsoref/rustdesk/actions/runs/3876807141#summary-10533316862
The action reports that the changes in this PR would make it happy: https://github.com/jsoref/rustdesk/actions/runs/3876807271#summary-10533317071
Note: this PR does not include the action. If you're interested in running a spell check on every PR and push, that can be offered separately.",2,1
2810,2023-01-12T07:29:05Z,2023-01-18T03:48:01Z,2023-01-18T03:48:01Z,3,42,8,"Code edited to allow the setting of a custom server with env variables

RENDEZVOUS_SERVER1
RENDEZVOUS_SERVER2
RENDEZVOUS_SERVER3

Allows editing custom key with

RS_PUB_KEY_VAL


Workflows updated to support adding these custom env variables via secrets.


Workflows updated to allow ignoring key signing if specific secrets are set.


Interface file checks hbb_common::config::RS_PUB_KEY to decide if to display ""run your own server"" message rather then the existence of custom-rendezvous-server


Added flutter-custom-build.yml so that people can use github workflows to generate there own files using github actions",3,6
2851,2023-01-18T03:02:01Z,2023-01-18T06:35:50Z,2023-01-18T06:35:50Z,2,41,1,"Allow direct connect to {hostname}:{port}
Like the direct access by ip, it will now check the peer string with regex, and treat it as {hostname}:{port} if matched.
PS: Current regex is: ^[\-.0-9a-zA-Z]+:\d{1,5}$
This PR should fix #2847 and #126",2,0
3121,2023-02-08T12:47:47Z,2023-02-28T07:28:35Z,2023-02-28T07:28:35Z,5,125,2,I implemented #2365,8,28
3146,2023-02-10T08:54:01Z,2023-02-10T10:11:05Z,2023-02-10T10:11:05Z,1,0,2,"Unify the padding of dialogs



before
after",3,4
